ENSEMBL,ENTREZID,SYMBOL,type,pi_value_C1,pi_value_C5,pi_value_C7,pi_value_C1_C5_C7,description,summary_entrez,summary_genecard,summary_uniport,summary_Tocris,summary_CIViC
ENSG00000116983,51440,HPCAL4,Protein Coding,1.88975032,0.087488338,0.459315046,1.88975032,Hippocalcin Like 4,Entrez Gene Summary for HPCAL4 Gene The protein encoded by this gene is highly similar to human hippocalcin protein and hippocalcin like-1 protein. It also has similarity to rat neural visinin-like Ca2+-binding protein-type 1 and 2 proteins. This encoded ,GeneCards Summary for HPCAL4 Gene HPCAL4 (Hippocalcin Like 4) is a Protein Coding gene.Diseases associated with HPCAL4 include Holoprosencephaly 3.Among its related pathways are Visual Cycle in Retinal Rods.Gene Ontology (GO) annotations related to this g,UniProtKB/Swiss-Prot for HPCAL4 GeneHPCL4_HUMAN_Q9UM19May be involved in the calcium-dependent regulation of rhodopsin phosphorylation.,NA,NA
ENSG00000198838,6263,RYR3,Protein Coding,0.007605311,1.8837352,0.021585184,1.8837352,Ryanodine Receptor 3,Entrez Gene Summary for RYR3 Gene The protein encoded by this gene is a ryanodine receptor_ which functions to release calcium from intracellular storage for use in many cellular processes. For example, the encoded protein is involved in skeletal muscle c,GeneCards Summary for RYR3 Gene RYR3 (Ryanodine Receptor 3) is a Protein Coding gene.Diseases associated with RYR3 include Arrhythmogenic Right Ventricular Dysplasia_ Familial, 2 and Central Core Myopathy.Among its related pathways are Apelin signaling pa,UniProtKB/Swiss-Prot for RYR3 GeneRYR3_HUMAN_Q15413Calcium channel that mediates the release of Ca(2+) from the sarcoplasmic reticulum into the cytoplasm in muscle and thereby plays a role in triggering muscle contraction. May regulate Ca(2+) release by o,NA,NA
ENSG00000101132,5203,PFDN4,Protein Coding,0.316717641,1.883258634,0.054231574,1.883258634,Prefoldin Subunit 4,Entrez Gene Summary for PFDN4 Gene This gene encodes a member of the prefoldin beta subunit family. The encoded protein is one of six subunits of prefoldin_ a molecular chaperone complex that binds and stabilizes newly synthesized polypeptides, thereby al,GeneCards Summary for PFDN4 Gene PFDN4 (Prefoldin Subunit 4) is a Protein Coding gene.Among its related pathways are Cooperation of Prefoldin and TriC/CCTin actin and tubulin folding and Metabolism of proteins.Gene Ontology (GO) annotations related to thi,UniProtKB/Swiss-Prot for PFDN4 GenePFD4_HUMAN_Q9NQP4Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathway,NA,NA
ENSG00000170365,4086,SMAD1,Protein Coding,1.882846809,0.006237345,0.014741661,1.882846809,SMAD Family Member 1,Entrez Gene Summary for SMAD1 Gene The protein encoded by this gene belongs to the SMAD_ a family of proteins similar to the gene products of the Drosophila gene 'mothers against decapentaplegic' (Mad) and the C. elegans gene Sma. SMAD proteins are signal,GeneCards Summary for SMAD1 Gene SMAD1 (SMAD Family Member 1) is a Protein Coding gene.Diseases associated with SMAD1 include Buschke-Ollendorff Syndrome and Osteopoikilosis.Among its related pathways are Integrated Breast Cancer Pathway and TGF-beta sign,UniProtKB/Swiss-Prot for SMAD1 GeneSMAD1_HUMAN_Q15797Transcriptional modulator activated by BMP (bone morphogenetic proteins) type 1 receptor kinase. SMAD1 is a receptor-regulated SMAD (R-SMAD). SMAD1/OAZ1/PSMB4 complex mediates the degradation of the CRE,NA,NA
ENSG00000152475,116412,ZNF837,Protein Coding,0.183225213,1.879525063,0.032390364,1.879525063,Zinc Finger Protein 837,Additional gene information for ZNF837 Gene HGNC(25164)Entrez Gene(116412)Ensembl(ENSG00000152475)UniProtKB(Q96EG3) Search for ZNF837 at DataMedSearch for ZNF837 at HumanCyc,GeneCards Summary for ZNF837 Gene ZNF837 (Zinc Finger Protein 837) is a Protein Coding gene.An important paralog of this gene is MECOM. ,UniProtKB/Swiss-Prot for ZNF837 GeneZN837_HUMAN_Q96EG3May be involved in transcriptional regulation.,NA,NA
ENSG00000158050,1844,DUSP2,Protein Coding,0.232024919,0.065570977,1.872084455,1.872084455,Dual Specificity Phosphatase 2,Entrez Gene Summary for DUSP2 GeneThe protein encoded by this gene is a member of the dual specificity protein phosphatase subfamily.These phosphatases inactivate their target kinases by dephosphorylating both the phosphoserine/threonine and phosphotyrosi,GeneCards Summary for DUSP2 Gene DUSP2 (Dual Specificity Phosphatase 2) is a Protein Coding gene.Among its related pathways are RET signaling and Developmental Biology.Gene Ontology (GO) annotations related to this gene include phosphatase activity and ph,UniProtKB/Swiss-Prot for DUSP2 GeneDUS2_HUMAN_Q05923Regulates mitogenic signal transduction by dephosphorylating both Thr and Tyr residues on MAP kinases ERK1 and ERK2.,NA,NA
ENSG00000101974,286410,ATP11C,Protein Coding,1.864552494,0.058447283,0.009714748,1.864552494,ATPase Phospholipid Transporting 11C,Additional gene information for ATP11C Gene HGNC(13554)Entrez Gene(286410)Ensembl(ENSG00000101974)OMIM(300516)UniProtKB(Q8NB49) Search for ATP11C at DataMedSearch for ATP11C at HumanCyc,GeneCards Summary for ATP11C Gene ATP11C (ATPase Phospholipid Transporting 11C) is a Protein Coding gene.Diseases associated with ATP11C include Congenital Hemolytic Anemia.Among its related pathways are Cardiac conduction and Transport of glucose and oth,UniProtKB/Swiss-Prot for ATP11C GeneAT11C_HUMAN_Q8NB49Catalytic component of a P4-ATPase flippase complex which catalyzes the hydrolysis of ATP coupled to the transport of aminophospholipids from the outer to the inner leaflet of various membranes and ens,NA,NA
ENSG00000137941,79739,TTLL7,Protein Coding,1.857556483,0.386801385,0.093567355,1.857556483,Tubulin Tyrosine Ligase Like 7,Additional gene information for TTLL7 Gene HGNC(26242)Entrez Gene(79739)Ensembl(ENSG00000137941)UniProtKB(Q6ZT98) Search for TTLL7 at DataMedSearch for TTLL7 at HumanCyc,GeneCards Summary for TTLL7 Gene TTLL7 (Tubulin Tyrosine Ligase Like 7) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include ligase activity.An important paralog of this gene is TTLL6. ,UniProtKB/Swiss-Prot for TTLL7 GeneTTLL7_HUMAN_Q6ZT98Polyglutamylase which preferentially modifies beta-tubulin (PubMed:25959773). Mediates both ATP-dependent initiation and elongation of polyglutamylation of microtubules (PubMed:25959773). Required for n,NA,NA
ENSG00000124257,140825,NEURL2,Protein Coding,0.301280648,1.85438919,0.051371811,1.85438919,Neuralized E3 Ubiquitin Protein Ligase 2,Entrez Gene Summary for NEURL2 Gene This gene encodes a protein that is involved in the regulation of myofibril organization. This protein is likely the adaptor component of the E3 ubiquitin ligase complex in striated muscle_ and it regulates the ubiquiti,GeneCards Summary for NEURL2 Gene NEURL2 (Neuralized E3 Ubiquitin Protein Ligase 2) is a Protein Coding gene.Diseases associated with NEURL2 include Galactosialidosis.An important paralog of this gene is NEURL4. ,UniProtKB/Swiss-Prot for NEURL2 GeneNEUL2_HUMAN_Q9BR09Plays an important role in the process of myofiber differentiation and maturation. Probable substrate-recognition component of a SCF-like ECS (Elongin BC-CUL2/5-SOCS-box protein) E3 ubiquitin-protein l,NA,NA
ENSG00000129810,151648,SGO1,Protein Coding,1.852453906,0.269405261,0.059968617,1.852453906,Shugoshin 1,Entrez Gene Summary for SGO1 Gene The protein encoded by this gene is a member of the shugoshin family of proteins. This protein is thought to protect centromeric cohesin from cleavage during mitotic prophase by preventing phosphorylation of a cohesin sub,GeneCards Summary for SGO1 Gene SGO1 (Shugoshin 1) is a Protein Coding gene.Diseases associated with SGO1 include Chronic Atrial And Intestinal Dysrhythmia and Intestinal Pseudo-Obstruction.Among its related pathways are Cell Cycle_ Mitotic and Signaling ,UniProtKB/Swiss-Prot for SGO1 GeneSGO1_HUMAN_Q5FBB7Plays a central role in chromosome cohesion during mitosis by preventing premature dissociation of cohesin complex from centromeres after prophase, when most of cohesin complex dissociates from chromosome,NA,NA
ENSG00000166451,55839,CENPN,Protein Coding,0.046389556,1.841520164,0.028507772,1.841520164,Centromere Protein N,Entrez Gene Summary for CENPN Gene The protein encoded by this gene forms part of the nucleosome-associated complex and is important for kinetochore assembly. It is bound to kinetochores during S phase and G2 and recruits other proteins to the centromere.,GeneCards Summary for CENPN Gene CENPN (Centromere Protein N) is a Protein Coding gene.Among its related pathways are Cell Cycle_ Mitotic and Signaling by Rho GTPases. ,UniProtKB/Swiss-Prot for CENPN GeneCENPN_HUMAN_Q96H22Component of the CENPA-NAC (nucleosome-associated) complex, a complex that plays a central role in assembly of kinetochore proteins, mitotic progression and chromosome segregation. The CENPA-NAC complex,NA,NA
ENSG00000179841,9495,AKAP5,Protein Coding,0.012417489,0.014314546,1.833098372,1.833098372,A-Kinase Anchoring Protein 5,Entrez Gene Summary for AKAP5 Gene The A-kinase anchor proteins (AKAPs) are a group of structurally diverse proteins_ which have the common function of binding to the regulatory subunit of protein kinase A (PKA) and confining the holoenzyme to discrete lo,GeneCards Summary for AKAP5 Gene AKAP5 (A-Kinase Anchoring Protein 5) is a Protein Coding gene.Diseases associated with AKAP5 include Corneal Ectasia and Ureterolithiasis.Among its related pathways are Glutamate Binding_ Activation of AMPA Receptors and S,UniProtKB/Swiss-Prot for AKAP5 GeneAKAP5_HUMAN_P24588May anchor the PKA protein to cytoskeletal and/or organelle-associated proteins, targeting the signal carried by cAMP to specific intracellular effectors. Association with to the beta2-adrenergic recept,NA,NA
ENSG00000168502,23255,MTCL1,Protein Coding,0.014749731,1.829896952,0.002211368,1.829896952,Microtubule Crosslinking Factor 1,Additional gene information for MTCL1 Gene HGNC(29121)Entrez Gene(23255)Ensembl(ENSG00000168502)OMIM(615766)UniProtKB(Q9Y4B5) Monarch InitiativeSearch for MTCL1 at DataMedSearch for MTCL1 at HumanCyc,GeneCards Summary for MTCL1 Gene MTCL1 (Microtubule Crosslinking Factor 1) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include microtubule binding.An important paralog of this gene is SOGA1. ,UniProtKB/Swiss-Prot for MTCL1 GeneMTCL1_HUMAN_Q9Y4B5Microtubule-associated factor involved in the late phase of epithelial polarization and microtubule dynamics regulation. Plays a role in the development and maintenance of non-centrosomal microtubule bu,NA,NA
ENSG00000160447,29941,PKN3,Protein Coding,1.822878111,0.004941865,0.033554085,1.822878111,Protein Kinase N3,Additional gene information for PKN3 Gene HGNC(17999)Entrez Gene(29941)Ensembl(ENSG00000160447)OMIM(610714)UniProtKB(Q6P5Z2) Search for PKN3 at DataMedSearch for PKN3 at HumanCyc,GeneCards Summary for PKN3 Gene PKN3 (Protein Kinase N3) is a Protein Coding gene.Among its related pathways are Signaling by Rho GTPases and Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3.Gene Ontology (GO,UniProtKB/Swiss-Prot for PKN3 GenePKN3_HUMAN_Q6P5Z2Contributes to invasiveness in malignant prostate cancer.,NA,NA
ENSG00000166527,338339,CLEC4D,Protein Coding,1.822616054,0.047145212,0.00010787,1.822616054,C-Type Lectin Domain Family 4 Member D,Entrez Gene Summary for CLEC4D Gene This gene encodes a member of the C-type lectin/C-type lectin-like domain (CTL/CTLD) superfamily. Members of this family share a common protein fold and have diverse functions_ such as cell adhesion, cell-cell signallin,GeneCards Summary for CLEC4D Gene CLEC4D (C-Type Lectin Domain Family 4 Member D) is a Protein Coding gene.Among its related pathways are C-type lectin receptor signaling pathway and Innate Immune System.Gene Ontology (GO) annotations related to this gene,UniProtKB/Swiss-Prot for CLEC4D GeneCLC4D_HUMAN_Q8WXI8Functions as an endocytic receptor. May be involved in antigen uptake at the site of infection, either for clearance of the antigen, or for processing and further presentation to T cells.,NA,NA
ENSG00000254870,100532737,ATP6V1G2-DDX39B,RNA Gene,1.816261957,0.017137381,0.117240069,1.816261957,ATP6V1G2-DDX39B Readthrough (NMD Candidate),Entrez Gene Summary for ATP6V1G2-DDX39B Gene This locus represents naturally occurring read-through transcription between the neighboring ATP6V1G2 (ATPase_ H+ transporting, lysosomal 13kDa, V1 subunit G2) and DDX39B (DEAD box polypeptide 39B) genes locate,GeneCards Summary for ATP6V1G2-DDX39B Gene ATP6V1G2-DDX39B (ATP6V1G2-DDX39B Readthrough (NMD Candidate)) is an RNA Gene_ and is affiliated with the ncRNA class.Diseases associated with ATP6V1G2-DDX39B include Hypertrophic Cardiomyopathy and Dilated Cardio,Additional gene information for ATP6V1G2-DDX39B Gene HGNC(41999)Entrez Gene(100532737)Ensembl(ENSG00000254870)UniProtKB(F2Z307)RNACentral(ATP6V1G2-DDX39B) Monarch InitiativeSearch for ATP6V1G2-DDX39B at DataMedSearch for ATP6V1G2-DDX39B at HumanCyc,NA,NA
ENSG00000215784,728833,FAM72D,Protein Coding,0.040157158,1.814604027,0.348341613,1.814604027,Family With Sequence Similarity 72 Member D,Additional gene information for FAM72D Gene HGNC(33593)Entrez Gene(728833)Ensembl(ENSG00000215784)OMIM(614712)UniProtKB(Q6L9T8) Search for FAM72D at DataMedSearch for FAM72D at HumanCyc,GeneCards Summary for FAM72D Gene FAM72D (Family With Sequence Similarity 72 Member D) is a Protein Coding gene.An important paralog of this gene is FAM72C. ,Additional gene information for FAM72D Gene HGNC(33593)Entrez Gene(728833)Ensembl(ENSG00000215784)OMIM(614712)UniProtKB(Q6L9T8) Search for FAM72D at DataMedSearch for FAM72D at HumanCyc,NA,NA
ENSG00000152763,79819,WDR78,Protein Coding,0.225379557,1.812085191,0.11662923,1.812085191,WD Repeat Domain 78,Additional gene information for WDR78 Gene HGNC(26252)Entrez Gene(79819)Ensembl(ENSG00000152763)UniProtKB(Q5VTH9) Search for WDR78 at DataMedSearch for WDR78 at HumanCyc,GeneCards Summary for WDR78 Gene WDR78 (WD Repeat Domain 78) is a Protein Coding gene.An important paralog of this gene is DNAI1. ,Additional gene information for WDR78 Gene HGNC(26252)Entrez Gene(79819)Ensembl(ENSG00000152763)UniProtKB(Q5VTH9) Search for WDR78 at DataMedSearch for WDR78 at HumanCyc,NA,NA
ENSG00000171611,171558,PTCRA,Protein Coding,0.007378068,1.80635391,0.066519674,1.80635391,Pre T Cell Antigen Receptor Alpha,Entrez Gene Summary for PTCRA Gene The protein encoded by this gene is a single-pass type I membrane protein that is found in immmature but not mature T-cells. Along with TCRB and CD3 complex_ the encoded protein forms the pre-T-cell receptor complex, whi,GeneCards Summary for PTCRA Gene PTCRA (Pre T Cell Antigen Receptor Alpha) is a Protein Coding gene.Diseases associated with PTCRA include Non-Invasive Bladder Papillary Urothelial Neoplasm and Granulomatous Orchitis.Among its related pathways are C-MYB t,UniProtKB/Swiss-Prot for PTCRA GenePTCRA_HUMAN_Q6ISU1The pre-T-cell receptor complex (composed of PTCRA, TCRB and the CD3 complex) regulates early T-cell development.,NA,NA
ENSG00000150667,161835,FSIP1,Protein Coding,0.880017132,2.051486406,0.039100962,1.805343183,Fibrous Sheath Interacting Protein 1,Additional gene information for FSIP1 Gene HGNC(21674)Entrez Gene(161835)Ensembl(ENSG00000150667)OMIM(615795)UniProtKB(Q8NA03) Search for FSIP1 at DataMedSearch for FSIP1 at HumanCyc,GeneCards Summary for FSIP1 Gene FSIP1 (Fibrous Sheath Interacting Protein 1) is a Protein Coding gene.Diseases associated with FSIP1 include Syndromic X-Linked Intellectual Disability Type 10 and Chromosome 3Q29 Duplication Syndrome. ,Additional gene information for FSIP1 Gene HGNC(21674)Entrez Gene(161835)Ensembl(ENSG00000150667)OMIM(615795)UniProtKB(Q8NA03) Search for FSIP1 at DataMedSearch for FSIP1 at HumanCyc,NA,NA
ENSG00000162366,10158,PDZK1IP1,Protein Coding,1.80113538,0.003626019,0.009743259,1.80113538,PDZK1 Interacting Protein 1,Additional gene information for PDZK1IP1 Gene HGNC(16887)Entrez Gene(10158)Ensembl(ENSG00000162366)OMIM(607178)UniProtKB(Q13113) Search for PDZK1IP1 at DataMedSearch for PDZK1IP1 at HumanCyc,GeneCards Summary for PDZK1IP1 Gene PDZK1IP1 (PDZK1 Interacting Protein 1) is a Protein Coding gene.Diseases associated with PDZK1IP1 include Tricuspid Valve Disease and Acute Cor Pulmonale. ,UniProtKB/Swiss-Prot for PDZK1IP1 GenePDZ1I_HUMAN_Q13113May play an important role in tumor biology.,NA,NA
ENSG00000002745,51384,WNT16,Protein Coding,1.801031434,0.073786196,0.165007924,1.801031434,Wnt Family Member 16,Entrez Gene Summary for WNT16 Gene The WNT gene family consists of structurally related genes which encode secreted signaling proteins. These proteins have been implicated in oncogenesis and in several developmental processes_ including regulation of cell,GeneCards Summary for WNT16 Gene WNT16 (Wnt Family Member 16) is a Protein Coding gene.Diseases associated with WNT16 include Nodular Basal Cell Carcinoma and Basal Cell Carcinoma.Among its related pathways are Presynaptic function of Kainate receptors an,UniProtKB/Swiss-Prot for WNT16 GeneWNT16_HUMAN_Q9UBV4Ligand for members of the frizzled family of seven transmembrane receptors. Probable developmental protein. May be a signaling molecule which affects the development of discrete regions of tissues. Is l,NA,NA
ENSG00000168062,116071,BATF2,Protein Coding,0.068977531,0.018241177,1.798264449,1.798264449,Basic Leucine Zipper ATF-Like Transcription Factor 2,Additional gene information for BATF2 Gene HGNC(25163)Entrez Gene(116071)Ensembl(ENSG00000168062)OMIM(614983)UniProtKB(Q8N1L9) Search for BATF2 at DataMedSearch for BATF2 at HumanCyc,GeneCards Summary for BATF2 Gene BATF2 (Basic Leucine Zipper ATF-Like Transcription Factor 2) is a Protein Coding gene.Diseases associated with BATF2 include Cercarial Dermatitis.Gene Ontology (GO) annotations related to this gene include DNA binding tran,UniProtKB/Swiss-Prot for BATF2 GeneBATF2_HUMAN_Q8N1L9AP-1 family transcription factor that controls the differentiation of lineage-specific cells in the immune system. Following infection, participates in the differentiation of CD8(+) thymic conventional ,NA,NA
ENSG00000138772,306,ANXA3,Protein Coding,1.796269256,0.189228255,0.021688394,1.796269256,Annexin A3,Entrez Gene Summary for ANXA3 Gene This gene encodes a member of the annexin family.Members of this calcium-dependent phospholipid-binding protein family play a role in the regulation of cellular growth and in signal transduction pathways.This protein fun,GeneCards Summary for ANXA3 Gene ANXA3 (Annexin A3) is a Protein Coding gene.Among its related pathways are Prostaglandin Synthesis and Regulation.Gene Ontology (GO) annotations related to this gene include calcium ion binding and calcium-dependent phosph,UniProtKB/Swiss-Prot for ANXA3 GeneANXA3_HUMAN_P12429Inhibitor of phospholipase A2, also possesses anti-coagulant properties. Also cleaves the cyclic bond of inositol 1,2-cyclic phosphate to form inositol 1-phosphate.,NA,NA
ENSG00000205593,414918,DENND6B,Protein Coding,1.78785574,0.001738885,0.196516538,1.78785574,DENN Domain Containing 6B,Additional gene information for DENND6B Gene HGNC(32690)Entrez Gene(414918)Ensembl(ENSG00000205593)UniProtKB(Q8NEG7) Search for DENND6B at DataMedSearch for DENND6B at HumanCyc,GeneCards Summary for DENND6B Gene DENND6B (DENN Domain Containing 6B) is a Protein Coding gene.Among its related pathways are RAB GEFs exchange GTP for GDP on RABs and Vesicle-mediated transport.Gene Ontology (GO) annotations related to this gene include,UniProtKB/Swiss-Prot for DENND6B GeneDEN6B_HUMAN_Q8NEG7Guanine nucleotide exchange factor (GEF) for RAB14. Also has some, lesser GEF activity towards RAB35.,NA,NA
ENSG00000008283,1534,CYB561,Protein Coding,1.782145834,0.016617409,0.00175118,1.782145834,Cytochrome B561,Additional gene information for CYB561 GeneHGNC(2571)Entrez Gene(1534)Ensembl(ENSG00000008283)OMIM(600019)UniProtKB(P49447) Search for CYB561 at DataMedSearch for CYB561 at HumanCyc,GeneCards Summary for CYB561 Gene CYB561 (Cytochrome B561) is a Protein Coding gene.Diseases associated with CYB561 include Dopamine Beta-Hydroxylase Deficiency_ Congenital.Gene Ontology (GO) annotations related to this gene include ferric-chelate reducta,UniProtKB/Swiss-Prot for CYB561 GeneCY561_HUMAN_P49447Secretory vesicle-specific electron transport protein.,NA,NA
ENSG00000176020,386724,AMIGO3,Protein Coding,0.100336856,1.78149714,0.09941503,1.78149714,Adhesion Molecule With Ig Like Domain 3,Additional gene information for AMIGO3 Gene HGNC(24075)Entrez Gene(386724)Ensembl(ENSG00000176020)OMIM(615691)UniProtKB(Q86WK7) Search for AMIGO3 at DataMedSearch for AMIGO3 at HumanCyc,GeneCards Summary for AMIGO3 Gene AMIGO3 (Adhesion Molecule With Ig Like Domain 3) is a Protein Coding gene.An important paralog of this gene is AMIGO1. ,UniProtKB/Swiss-Prot for AMIGO3 GeneAMGO3_HUMAN_Q86WK7May mediate heterophilic cell-cell interaction. May contribute to signal transduction through its intracellular domain (By similarity).,NA,NA
ENSG00000104327,793,CALB1,Protein Coding,1.765645129,0.0113601,0.301993111,1.765645129,Calbindin 1,Entrez Gene Summary for CALB1 Gene The protein encoded by this gene is a member of the calcium-binding protein superfamily that includes calmodulin and troponin C. Originally described as a 27 kDa protein_ it is now known to be a 28 kDa protein. It contai,GeneCards Summary for CALB1 Gene CALB1 (Calbindin 1) is a Protein Coding gene.Diseases associated with CALB1 include Huntington Disease and Temporal Lobe Epilepsy.Among its related pathways are Ca_ cAMP and Lipid Signaling and Metabolism of proteins.Gene ,UniProtKB/Swiss-Prot for CALB1 GeneCALB1_HUMAN_P05937Buffers cytosolic calcium. May stimulate a membrane Ca(2+)-ATPase and a 3,5-cyclic nucleotide phosphodiesterase.,NA,NA
ENSG00000151881,64417,TMEM267,Protein Coding,0.064966886,1.761618065,0.126229009,1.761618065,Transmembrane Protein 267,Additional gene information for TMEM267 Gene HGNC(26139)Entrez Gene(64417)Ensembl(ENSG00000151881)UniProtKB(Q0VDI3) Monarch InitiativeSearch for TMEM267 at DataMedSearch for TMEM267 at HumanCyc,GeneCards Summary for TMEM267 Gene TMEM267 (Transmembrane Protein 267) is a Protein Coding gene. ,Additional gene information for TMEM267 Gene HGNC(26139)Entrez Gene(64417)Ensembl(ENSG00000151881)UniProtKB(Q0VDI3) Monarch InitiativeSearch for TMEM267 at DataMedSearch for TMEM267 at HumanCyc,NA,NA
ENSG00000134321,91543,RSAD2,Protein Coding,0.021633937,0.002213258,1.759087501,1.759087501,Radical S-Adenosyl Methionine Domain Containing 2,Additional gene information for RSAD2 Gene HGNC(30908)Entrez Gene(91543)Ensembl(ENSG00000134321)OMIM(607810)UniProtKB(Q8WXG1) Monarch InitiativeSearch for RSAD2 at DataMedSearch for RSAD2 at HumanCyc,GeneCards Summary for RSAD2 Gene RSAD2 (Radical S-Adenosyl Methionine Domain Containing 2) is a Protein Coding gene.Diseases associated with RSAD2 include Yellow Fever and Influenza.Among its related pathways are Innate Immune System and NF-kappaB Signali,UniProtKB/Swiss-Prot for RSAD2 GeneRSAD2_HUMAN_Q8WXG1Interferon-inducible iron-sulfur (4FE-4S) cluster-binding antiviral protein which plays a major role in the cell antiviral state induced by type I and type II interferon. Can inhibit a wide range of DNA,NA,NA
ENSG00000129116,23022,PALLD,Protein Coding,1.746515856,0.03248603,0.14989331,1.746515856,Palladin_ Cytoskeletal Associated Protein,Entrez Gene Summary for PALLD Gene This gene encodes a cytoskeletal protein that is required for organizing the actin cytoskeleton. The protein is a component of actin-containing microfilaments_ and it is involved in the control of cell shape, adhesion, a,GeneCards Summary for PALLD Gene PALLD (Palladin_ Cytoskeletal Associated Protein) is a Protein Coding gene.Diseases associated with PALLD include Pancreatic Cancer 1 and Pancreatic Cancer.Among its related pathways are Cytoskeletal Signaling.Gene Ontolog,UniProtKB/Swiss-Prot for PALLD GenePALLD_HUMAN_Q8WX93Cytoskeletal protein required for organization of normal actin cytoskeleton. Roles in establishing cell morphology, motility, cell adhesion and cell-extracellular matrix interactions in a variety of cel,NA,NA
ENSG00000274600,440804,RIMBP3B,Protein Coding,7.29e-05,1.73839514,0.054183391,1.73839514,RIMS Binding Protein 3B,Additional gene information for RIMBP3B Gene HGNC(33891)Entrez Gene(440804)Ensembl(ENSG00000274600)OMIM(612700)UniProtKB(A6NNM3) Search for RIMBP3B at DataMedSearch for RIMBP3B at HumanCyc,GeneCards Summary for RIMBP3B Gene RIMBP3B (RIMS Binding Protein 3B) is a Protein Coding gene.An important paralog of this gene is RIMBP3. ,Additional gene information for RIMBP3B Gene HGNC(33891)Entrez Gene(440804)Ensembl(ENSG00000274600)OMIM(612700)UniProtKB(A6NNM3) Search for RIMBP3B at DataMedSearch for RIMBP3B at HumanCyc,NA,NA
ENSG00000167914,284110,GSDMA,Protein Coding,1.737356478,0.001906315,0.084392224,1.737356478,Gasdermin A,Additional gene information for GSDMA Gene HGNC(13311)Entrez Gene(284110)Ensembl(ENSG00000167914)OMIM(611218)UniProtKB(Q96QA5) Monarch InitiativeSearch for GSDMA at DataMedSearch for GSDMA at HumanCyc,GeneCards Summary for GSDMA Gene GSDMA (Gasdermin A) is a Protein Coding gene.Diseases associated with GSDMA include Retinitis Pigmentosa 23.An important paralog of this gene is GSDMD. ,UniProtKB/Swiss-Prot for GSDMA GeneGSDMA_HUMAN_Q96QA5May promote pyroptosis (Probable). Upon cleavage in vitro of genetically engineered GSDMA, the released N-terminal moiety binds to some types of lipids, such as possibly phosphatidylinositol (4,5)-bisph,NA,NA
ENSG00000253159,26025,PCDHGA12,Protein Coding,0.203987428,0.125919259,1.726518748,1.726518748,Protocadherin Gamma Subfamily A_ 12,Entrez Gene Summary for PCDHGA12 Gene This gene is a member of the protocadherin gamma gene cluster_ one of three related clusters tandemly linked on chromosome five. These gene clusters have an immunoglobulin-like organization, suggesting that a novel me,GeneCards Summary for PCDHGA12 Gene PCDHGA12 (Protocadherin Gamma Subfamily A_ 12) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include calcium ion binding.An important paralog of this gene is PCDHGA10. ,UniProtKB/Swiss-Prot for PCDHGA12 GenePCDGC_HUMAN_O60330Potential calcium-dependent cell-adhesion protein. May be involved in the establishment and maintenance of specific neuronal connections in the brain.,NA,NA
ENSG00000089127,4938,OAS1,Protein Coding,0.016871334,0.000694896,1.725024016,1.725024016,2'-5'-Oligoadenylate Synthetase 1,Entrez Gene Summary for OAS1 Gene This gene is induced by interferons and encodes a protein that synthesizes 2'_5'-oligoadenylates (2-5As). This protein activates latent RNase L, which results in viral RNA degradation and the inhibition of viral replicati,GeneCards Summary for OAS1 Gene OAS1 (2'-5'-Oligoadenylate Synthetase 1) is a Protein Coding gene.Diseases associated with OAS1 include Diabetes Mellitus_ Insulin-Dependent and Hand, Foot And Mouth Disease.Among its related pathways are Type II interferon,UniProtKB/Swiss-Prot for OAS1 GeneOAS1_HUMAN_P00973Interferon-induced, dsRNA-activated antiviral enzyme which plays a critical role in cellular innate antiviral response. In addition, it may also play a role in other cellular processes such as apoptosis, ,NA,NA
ENSG00000203989,727940,RHOXF2B,Protein Coding,1.722802352,0.076668659,0.31909868,1.722802352,Rhox Homeobox Family Member 2B,Additional gene information for RHOXF2B Gene HGNC(33519)Entrez Gene(727940)Ensembl(ENSG00000203989)UniProtKB(P0C7M4) Search for RHOXF2B at DataMedSearch for RHOXF2B at HumanCyc,GeneCards Summary for RHOXF2B Gene RHOXF2B (Rhox Homeobox Family Member 2B) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include sequence-specific DNA binding.An important paralog of this gene is RHOXF2. ,UniProtKB/Swiss-Prot for RHOXF2B GeneRHF2B_HUMAN_P0C7M4Transcription factor maybe involved in reproductive processes. Modulates expression of target genes encoding proteins involved in processes relevant to spermatogenesis.,NA,NA
