ENSEMBL,ENTREZID,SYMBOL,type,pi_value_C9,pi_value_C12,pi_value_C15,pi_value_C9_C12_C15,description,summary_entrez,summary_genecard,summary_uniport,summary_Tocris,summary_CIViC
ENSG00000215784,728833,FAM72D,Protein Coding,0.469100520055956,1.4576047059507,0.112694777089124,1.4576047059507,Fibrillin 2,Entrez Gene Summary for FBN2 Gene The protein encoded by this gene is a component of connective tissue microfibrils and may be involved in elastic fiber assembly. Mutations in this gene cause congenital contractural arachnodactyly. [provided by RefSeq_ Ju,GeneCards Summary for FBN2 Gene FBN2 (Fibrillin 2) is a Protein Coding gene.Diseases associated with FBN2 include Arthrogryposis_ Distal, Type 9 and Macular Degeneration, Early-Onset.Among its related pathways are Integrin Pathway and ERK Signaling.Gene O,UniProtKB/Swiss-Prot for FBN2 GeneFBN2_HUMAN_P35556Fibrillin-2: Fibrillins are structural components of 10-12 nm extracellular calcium-binding microfibrils, which occur either in association with elastin or in elastin-free bundles. Fibrillin-2-containing ,NA,NA
ENSG00000154655,91133,L3MBTL4,Protein Coding,1.45504435369994,0.21851970016422,0.186254545196967,1.45504435369994,Podocan,Entrez Gene Summary for PODN Gene The protein encoded by this gene is a member of the small leucine-rich repeat protein family and contains an amino terminal CX3CXCX7C cysteine-rich cluster followed by a leucine-rich repeat domain. Studies suggest that th,GeneCards Summary for PODN Gene PODN (Podocan) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include collagen binding.An important paralog of this gene is PODNL1. ,UniProtKB/Swiss-Prot for PODN GenePODN_HUMAN_Q7Z5L7Negatively regulates cell proliferation and cell migration.,NA,NA
ENSG00000162174,80150,ASRGL1,Protein Coding,1.95601311268923,0.0609220042015096,0.742926471535239,1.45317392008687,Thyroglobulin,Entrez Gene Summary for TG Gene Thyroglobulin (Tg) is a glycoprotein homodimer produced predominantly by the thryroid gland. It acts as a substrate for the synthesis of thyroxine and triiodothyronine as well as the storage of the inactive forms of thyroid,GeneCards Summary for TG Gene TG (Thyroglobulin) is a Protein Coding gene.Diseases associated with TG include Thyroid Dyshormonogenesis 3 and Familial Thyroid Dyshormonogenesis.Among its related pathways are Thyroxine (Thyroid Hormone) Production and Aldo,UniProtKB/Swiss-Prot for TG GeneTHYG_HUMAN_P01266Precursor of the iodinated thyroid hormones thyroxine (T4) and triiodothyronine (T3).,NA,NA
ENSG00000127530,26664,OR7C1,Protein Coding,0.897934809668168,0.000592938007135492,1.59982453221802,1.43653813683966,Hippocalcin Like 4,Entrez Gene Summary for HPCAL4 Gene The protein encoded by this gene is highly similar to human hippocalcin protein and hippocalcin like-1 protein. It also has similarity to rat neural visinin-like Ca2+-binding protein-type 1 and 2 proteins. This encoded ,GeneCards Summary for HPCAL4 Gene HPCAL4 (Hippocalcin Like 4) is a Protein Coding gene.Diseases associated with HPCAL4 include Holoprosencephaly 3.Among its related pathways are Visual Cycle in Retinal Rods.Gene Ontology (GO) annotations related to this g,UniProtKB/Swiss-Prot for HPCAL4 GeneHPCL4_HUMAN_Q9UM19May be involved in the calcium-dependent regulation of rhodopsin phosphorylation.,NA,NA
ENSG00000273703,8342,HIST1H2BM,Protein Coding,1.4323572868469,0.163441377711128,0.293401658182064,1.4323572868469,Ryanodine Receptor 3,Entrez Gene Summary for RYR3 Gene The protein encoded by this gene is a ryanodine receptor_ which functions to release calcium from intracellular storage for use in many cellular processes. For example, the encoded protein is involved in skeletal muscle c,GeneCards Summary for RYR3 Gene RYR3 (Ryanodine Receptor 3) is a Protein Coding gene.Diseases associated with RYR3 include Arrhythmogenic Right Ventricular Dysplasia_ Familial, 2 and Central Core Myopathy.Among its related pathways are Apelin signaling pa,UniProtKB/Swiss-Prot for RYR3 GeneRYR3_HUMAN_Q15413Calcium channel that mediates the release of Ca(2+) from the sarcoplasmic reticulum into the cytoplasm in muscle and thereby plays a role in triggering muscle contraction. May regulate Ca(2+) release by o,NA,NA
ENSG00000183605,119559,SFXN4,Protein Coding,0.00675062163379114,1.85892657010737,0.7696733728004,1.43076628300282,Prefoldin Subunit 4,Entrez Gene Summary for PFDN4 Gene This gene encodes a member of the prefoldin beta subunit family. The encoded protein is one of six subunits of prefoldin_ a molecular chaperone complex that binds and stabilizes newly synthesized polypeptides, thereby al,GeneCards Summary for PFDN4 Gene PFDN4 (Prefoldin Subunit 4) is a Protein Coding gene.Among its related pathways are Cooperation of Prefoldin and TriC/CCTin actin and tubulin folding and Metabolism of proteins.Gene Ontology (GO) annotations related to thi,UniProtKB/Swiss-Prot for PFDN4 GenePFD4_HUMAN_Q9NQP4Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathway,NA,NA
ENSG00000284057,NA,NA,Protein Coding,1.346568534564,1.05928424019268,0.0478573702183095,1.426398827003,SMAD Family Member 1,Entrez Gene Summary for SMAD1 Gene The protein encoded by this gene belongs to the SMAD_ a family of proteins similar to the gene products of the Drosophila gene 'mothers against decapentaplegic' (Mad) and the C. elegans gene Sma. SMAD proteins are signal,GeneCards Summary for SMAD1 Gene SMAD1 (SMAD Family Member 1) is a Protein Coding gene.Diseases associated with SMAD1 include Buschke-Ollendorff Syndrome and Osteopoikilosis.Among its related pathways are Integrated Breast Cancer Pathway and TGF-beta sign,UniProtKB/Swiss-Prot for SMAD1 GeneSMAD1_HUMAN_Q15797Transcriptional modulator activated by BMP (bone morphogenetic proteins) type 1 receptor kinase. SMAD1 is a receptor-regulated SMAD (R-SMAD). SMAD1/OAZ1/PSMB4 complex mediates the degradation of the CRE,NA,NA
ENSG00000275553,107983955,ELOA3C,Protein Coding,1.05902853788634,1.34509262295148,0.110794491372803,1.424491473806,Zinc Finger Protein 837,Additional gene information for ZNF837 Gene HGNC(25164)Entrez Gene(116412)Ensembl(ENSG00000152475)UniProtKB(Q96EG3) Search for ZNF837 at DataMedSearch for ZNF837 at HumanCyc,GeneCards Summary for ZNF837 Gene ZNF837 (Zinc Finger Protein 837) is a Protein Coding gene.An important paralog of this gene is MECOM. ,UniProtKB/Swiss-Prot for ZNF837 GeneZN837_HUMAN_Q96EG3May be involved in transcriptional regulation.,NA,NA
ENSG00000132517,55065,SLC52A1,Protein Coding,1.40965864430143,1.00085579433267,0.201297595227719,1.41086502218022,Dual Specificity Phosphatase 2,Entrez Gene Summary for DUSP2 GeneThe protein encoded by this gene is a member of the dual specificity protein phosphatase subfamily.These phosphatases inactivate their target kinases by dephosphorylating both the phosphoserine/threonine and phosphotyrosi,GeneCards Summary for DUSP2 Gene DUSP2 (Dual Specificity Phosphatase 2) is a Protein Coding gene.Among its related pathways are RET signaling and Developmental Biology.Gene Ontology (GO) annotations related to this gene include phosphatase activity and ph,UniProtKB/Swiss-Prot for DUSP2 GeneDUS2_HUMAN_Q05923Regulates mitogenic signal transduction by dephosphorylating both Thr and Tyr residues on MAP kinases ERK1 and ERK2.,NA,NA
ENSG00000127903,90485,ZNF835,Protein Coding,1.40553072024607,0.154774593646315,0.322194296727101,1.40553072024607,ATPase Phospholipid Transporting 11C,Additional gene information for ATP11C Gene HGNC(13554)Entrez Gene(286410)Ensembl(ENSG00000101974)OMIM(300516)UniProtKB(Q8NB49) Search for ATP11C at DataMedSearch for ATP11C at HumanCyc,GeneCards Summary for ATP11C Gene ATP11C (ATPase Phospholipid Transporting 11C) is a Protein Coding gene.Diseases associated with ATP11C include Congenital Hemolytic Anemia.Among its related pathways are Cardiac conduction and Transport of glucose and oth,UniProtKB/Swiss-Prot for ATP11C GeneAT11C_HUMAN_Q8NB49Catalytic component of a P4-ATPase flippase complex which catalyzes the hydrolysis of ATP coupled to the transport of aminophospholipids from the outer to the inner leaflet of various membranes and ens,NA,NA
ENSG00000175344,1139,CHRNA7,Protein Coding,1.39683174290932,0.0369133214539687,0.198693575351391,1.39683174290932,Tubulin Tyrosine Ligase Like 7,Additional gene information for TTLL7 Gene HGNC(26242)Entrez Gene(79739)Ensembl(ENSG00000137941)UniProtKB(Q6ZT98) Search for TTLL7 at DataMedSearch for TTLL7 at HumanCyc,GeneCards Summary for TTLL7 Gene TTLL7 (Tubulin Tyrosine Ligase Like 7) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include ligase activity.An important paralog of this gene is TTLL6. ,UniProtKB/Swiss-Prot for TTLL7 GeneTTLL7_HUMAN_Q6ZT98Polyglutamylase which preferentially modifies beta-tubulin (PubMed:25959773). Mediates both ATP-dependent initiation and elongation of polyglutamylation of microtubules (PubMed:25959773). Required for n,NA,NA
ENSG00000149054,7762,ZNF215,Protein Coding,0.0787344156015203,1.75357367182353,0.791020542657901,1.38711279747646,Neuralized E3 Ubiquitin Protein Ligase 2,Entrez Gene Summary for NEURL2 Gene This gene encodes a protein that is involved in the regulation of myofibril organization. This protein is likely the adaptor component of the E3 ubiquitin ligase complex in striated muscle_ and it regulates the ubiquiti,GeneCards Summary for NEURL2 Gene NEURL2 (Neuralized E3 Ubiquitin Protein Ligase 2) is a Protein Coding gene.Diseases associated with NEURL2 include Galactosialidosis.An important paralog of this gene is NEURL4. ,UniProtKB/Swiss-Prot for NEURL2 GeneNEUL2_HUMAN_Q9BR09Plays an important role in the process of myofiber differentiation and maturation. Probable substrate-recognition component of a SCF-like ECS (Elongin BC-CUL2/5-SOCS-box protein) E3 ubiquitin-protein l,NA,NA
ENSG00000168913,375704,ENHO,Protein Coding,1.38487754247185,0.325276708658162,0.000601927741905827,1.38487754247185,Shugoshin 1,Entrez Gene Summary for SGO1 Gene The protein encoded by this gene is a member of the shugoshin family of proteins. This protein is thought to protect centromeric cohesin from cleavage during mitotic prophase by preventing phosphorylation of a cohesin sub,GeneCards Summary for SGO1 Gene SGO1 (Shugoshin 1) is a Protein Coding gene.Diseases associated with SGO1 include Chronic Atrial And Intestinal Dysrhythmia and Intestinal Pseudo-Obstruction.Among its related pathways are Cell Cycle_ Mitotic and Signaling ,UniProtKB/Swiss-Prot for SGO1 GeneSGO1_HUMAN_Q5FBB7Plays a central role in chromosome cohesion during mitosis by preventing premature dissociation of cohesin complex from centromeres after prophase, when most of cohesin complex dissociates from chromosome,NA,NA
ENSG00000256646,NA,NA,Protein Coding,1.38472679152876,0.144365669103584,0.1109267014684,1.38472679152876,Centromere Protein N,Entrez Gene Summary for CENPN Gene The protein encoded by this gene forms part of the nucleosome-associated complex and is important for kinetochore assembly. It is bound to kinetochores during S phase and G2 and recruits other proteins to the centromere.,GeneCards Summary for CENPN Gene CENPN (Centromere Protein N) is a Protein Coding gene.Among its related pathways are Cell Cycle_ Mitotic and Signaling by Rho GTPases. ,UniProtKB/Swiss-Prot for CENPN GeneCENPN_HUMAN_Q96H22Component of the CENPA-NAC (nucleosome-associated) complex, a complex that plays a central role in assembly of kinetochore proteins, mitotic progression and chromosome segregation. The CENPA-NAC complex,NA,NA
ENSG00000197928,342926,ZNF677,Protein Coding,1.34981618211725,0.103027522384004,1.02238812064132,1.3800360296461,A-Kinase Anchoring Protein 5,Entrez Gene Summary for AKAP5 Gene The A-kinase anchor proteins (AKAPs) are a group of structurally diverse proteins_ which have the common function of binding to the regulatory subunit of protein kinase A (PKA) and confining the holoenzyme to discrete lo,GeneCards Summary for AKAP5 Gene AKAP5 (A-Kinase Anchoring Protein 5) is a Protein Coding gene.Diseases associated with AKAP5 include Corneal Ectasia and Ureterolithiasis.Among its related pathways are Glutamate Binding_ Activation of AMPA Receptors and S,UniProtKB/Swiss-Prot for AKAP5 GeneAKAP5_HUMAN_P24588May anchor the PKA protein to cytoskeletal and/or organelle-associated proteins, targeting the signal carried by cAMP to specific intracellular effectors. Association with to the beta2-adrenergic recept,NA,NA
ENSG00000174928,285315,C3orf33,Protein Coding,0.0011222720946005,0.796909199793386,1.72267860272608,1.37281842679963,Microtubule Crosslinking Factor 1,Additional gene information for MTCL1 Gene HGNC(29121)Entrez Gene(23255)Ensembl(ENSG00000168502)OMIM(615766)UniProtKB(Q9Y4B5) Monarch InitiativeSearch for MTCL1 at DataMedSearch for MTCL1 at HumanCyc,GeneCards Summary for MTCL1 Gene MTCL1 (Microtubule Crosslinking Factor 1) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include microtubule binding.An important paralog of this gene is SOGA1. ,UniProtKB/Swiss-Prot for MTCL1 GeneMTCL1_HUMAN_Q9Y4B5Microtubule-associated factor involved in the late phase of epithelial polarization and microtubule dynamics regulation. Plays a role in the development and maintenance of non-centrosomal microtubule bu,NA,NA
ENSG00000111247,10635,RAD51AP1,Protein Coding,0.079066505687082,0.833681792849489,1.64330180895362,1.36999079828126,Protein Kinase N3,Additional gene information for PKN3 Gene HGNC(17999)Entrez Gene(29941)Ensembl(ENSG00000160447)OMIM(610714)UniProtKB(Q6P5Z2) Search for PKN3 at DataMedSearch for PKN3 at HumanCyc,GeneCards Summary for PKN3 Gene PKN3 (Protein Kinase N3) is a Protein Coding gene.Among its related pathways are Signaling by Rho GTPases and Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3.Gene Ontology (GO,UniProtKB/Swiss-Prot for PKN3 GenePKN3_HUMAN_Q6P5Z2Contributes to invasiveness in malignant prostate cancer.,NA,NA
ENSG00000006625,79017,GGCT,Protein Coding,1.36788533034542,0.0994683139226065,0.13209441096662,1.36788533034542,C-Type Lectin Domain Family 4 Member D,Entrez Gene Summary for CLEC4D Gene This gene encodes a member of the C-type lectin/C-type lectin-like domain (CTL/CTLD) superfamily. Members of this family share a common protein fold and have diverse functions_ such as cell adhesion, cell-cell signallin,GeneCards Summary for CLEC4D Gene CLEC4D (C-Type Lectin Domain Family 4 Member D) is a Protein Coding gene.Among its related pathways are C-type lectin receptor signaling pathway and Innate Immune System.Gene Ontology (GO) annotations related to this gene,UniProtKB/Swiss-Prot for CLEC4D GeneCLC4D_HUMAN_Q8WXI8Functions as an endocytic receptor. May be involved in antigen uptake at the site of infection, either for clearance of the antigen, or for processing and further presentation to T cells.,NA,NA
ENSG00000106804,727,C5,RNA Gene,1.36374537358179,0.247611571333851,0.13237702603844,1.36374537358179,ATP6V1G2-DDX39B Readthrough (NMD Candidate),Entrez Gene Summary for ATP6V1G2-DDX39B Gene This locus represents naturally occurring read-through transcription between the neighboring ATP6V1G2 (ATPase_ H+ transporting, lysosomal 13kDa, V1 subunit G2) and DDX39B (DEAD box polypeptide 39B) genes locate,GeneCards Summary for ATP6V1G2-DDX39B Gene ATP6V1G2-DDX39B (ATP6V1G2-DDX39B Readthrough (NMD Candidate)) is an RNA Gene_ and is affiliated with the ncRNA class.Diseases associated with ATP6V1G2-DDX39B include Hypertrophic Cardiomyopathy and Dilated Cardio,Additional gene information for ATP6V1G2-DDX39B Gene HGNC(41999)Entrez Gene(100532737)Ensembl(ENSG00000254870)UniProtKB(F2Z307)RNACentral(ATP6V1G2-DDX39B) Monarch InitiativeSearch for ATP6V1G2-DDX39B at DataMedSearch for ATP6V1G2-DDX39B at HumanCyc,NA,NA
ENSG00000187566,378884,NHLRC1,Protein Coding,0.341912802876292,1.36183617218632,0.387180356625313,1.36183617218632,Family With Sequence Similarity 72 Member D,Additional gene information for FAM72D Gene HGNC(33593)Entrez Gene(728833)Ensembl(ENSG00000215784)OMIM(614712)UniProtKB(Q6L9T8) Search for FAM72D at DataMedSearch for FAM72D at HumanCyc,GeneCards Summary for FAM72D Gene FAM72D (Family With Sequence Similarity 72 Member D) is a Protein Coding gene.An important paralog of this gene is FAM72C. ,Additional gene information for FAM72D Gene HGNC(33593)Entrez Gene(728833)Ensembl(ENSG00000215784)OMIM(614712)UniProtKB(Q6L9T8) Search for FAM72D at DataMedSearch for FAM72D at HumanCyc,NA,NA
ENSG00000126947,51309,ARMCX1,Protein Coding,1.14972185730593,1.18411390899043,0.0512402377747069,1.36140164270627,WD Repeat Domain 78,Additional gene information for WDR78 Gene HGNC(26252)Entrez Gene(79819)Ensembl(ENSG00000152763)UniProtKB(Q5VTH9) Search for WDR78 at DataMedSearch for WDR78 at HumanCyc,GeneCards Summary for WDR78 Gene WDR78 (WD Repeat Domain 78) is a Protein Coding gene.An important paralog of this gene is DNAI1. ,Additional gene information for WDR78 Gene HGNC(26252)Entrez Gene(79819)Ensembl(ENSG00000152763)UniProtKB(Q5VTH9) Search for WDR78 at DataMedSearch for WDR78 at HumanCyc,NA,NA
ENSG00000185664,6490,PMEL,Protein Coding,0.963021037960702,0.000937074838398416,1.4132825396119,1.36102081822879,Pre T Cell Antigen Receptor Alpha,Entrez Gene Summary for PTCRA Gene The protein encoded by this gene is a single-pass type I membrane protein that is found in immmature but not mature T-cells. Along with TCRB and CD3 complex_ the encoded protein forms the pre-T-cell receptor complex, whi,GeneCards Summary for PTCRA Gene PTCRA (Pre T Cell Antigen Receptor Alpha) is a Protein Coding gene.Diseases associated with PTCRA include Non-Invasive Bladder Papillary Urothelial Neoplasm and Granulomatous Orchitis.Among its related pathways are C-MYB t,UniProtKB/Swiss-Prot for PTCRA GenePTCRA_HUMAN_Q6ISU1The pre-T-cell receptor complex (composed of PTCRA, TCRB and the CD3 complex) regulates early T-cell development.,NA,NA
ENSG00000139714,283385,MORN3,Protein Coding,1.34753815478997,0.313900570192874,0.0249174446015217,1.34753815478997,Fibrous Sheath Interacting Protein 1,Additional gene information for FSIP1 Gene HGNC(21674)Entrez Gene(161835)Ensembl(ENSG00000150667)OMIM(615795)UniProtKB(Q8NA03) Search for FSIP1 at DataMedSearch for FSIP1 at HumanCyc,GeneCards Summary for FSIP1 Gene FSIP1 (Fibrous Sheath Interacting Protein 1) is a Protein Coding gene.Diseases associated with FSIP1 include Syndromic X-Linked Intellectual Disability Type 10 and Chromosome 3Q29 Duplication Syndrome. ,Additional gene information for FSIP1 Gene HGNC(21674)Entrez Gene(161835)Ensembl(ENSG00000150667)OMIM(615795)UniProtKB(Q8NA03) Search for FSIP1 at DataMedSearch for FSIP1 at HumanCyc,NA,NA
ENSG00000160972,84988,PPP1R16A,Protein Coding,0.381463889281786,1.34670484427854,0.162491014299472,1.34670484427854,PDZK1 Interacting Protein 1,Additional gene information for PDZK1IP1 Gene HGNC(16887)Entrez Gene(10158)Ensembl(ENSG00000162366)OMIM(607178)UniProtKB(Q13113) Search for PDZK1IP1 at DataMedSearch for PDZK1IP1 at HumanCyc,GeneCards Summary for PDZK1IP1 Gene PDZK1IP1 (PDZK1 Interacting Protein 1) is a Protein Coding gene.Diseases associated with PDZK1IP1 include Tricuspid Valve Disease and Acute Cor Pulmonale. ,UniProtKB/Swiss-Prot for PDZK1IP1 GenePDZ1I_HUMAN_Q13113May play an important role in tumor biology.,NA,NA
ENSG00000158270,81035,COLEC12,Protein Coding,0.132204256353001,0.113315331613874,1.34355191227166,1.34355191227166,Wnt Family Member 16,Entrez Gene Summary for WNT16 Gene The WNT gene family consists of structurally related genes which encode secreted signaling proteins. These proteins have been implicated in oncogenesis and in several developmental processes_ including regulation of cell,GeneCards Summary for WNT16 Gene WNT16 (Wnt Family Member 16) is a Protein Coding gene.Diseases associated with WNT16 include Nodular Basal Cell Carcinoma and Basal Cell Carcinoma.Among its related pathways are Presynaptic function of Kainate receptors an,UniProtKB/Swiss-Prot for WNT16 GeneWNT16_HUMAN_Q9UBV4Ligand for members of the frizzled family of seven transmembrane receptors. Probable developmental protein. May be a signaling molecule which affects the development of discrete regions of tissues. Is l,NA,NA
ENSG00000198515,1259,CNGA1,Protein Coding,0.180755047965494,0.859134313390691,1.5635258030957,1.34327866731125,Basic Leucine Zipper ATF-Like Transcription Factor 2,Additional gene information for BATF2 Gene HGNC(25163)Entrez Gene(116071)Ensembl(ENSG00000168062)OMIM(614983)UniProtKB(Q8N1L9) Search for BATF2 at DataMedSearch for BATF2 at HumanCyc,GeneCards Summary for BATF2 Gene BATF2 (Basic Leucine Zipper ATF-Like Transcription Factor 2) is a Protein Coding gene.Diseases associated with BATF2 include Cercarial Dermatitis.Gene Ontology (GO) annotations related to this gene include DNA binding tran,UniProtKB/Swiss-Prot for BATF2 GeneBATF2_HUMAN_Q8N1L9AP-1 family transcription factor that controls the differentiation of lineage-specific cells in the immune system. Following infection, participates in the differentiation of CD8(+) thymic conventional ,NA,NA
ENSG00000144130,284958,NT5DC4,Protein Coding,0.387396240586147,1.21024285913911,1.10856969241662,1.34163855410525,Annexin A3,Entrez Gene Summary for ANXA3 Gene This gene encodes a member of the annexin family.Members of this calcium-dependent phospholipid-binding protein family play a role in the regulation of cellular growth and in signal transduction pathways.This protein fun,GeneCards Summary for ANXA3 Gene ANXA3 (Annexin A3) is a Protein Coding gene.Among its related pathways are Prostaglandin Synthesis and Regulation.Gene Ontology (GO) annotations related to this gene include calcium ion binding and calcium-dependent phosph,UniProtKB/Swiss-Prot for ANXA3 GeneANXA3_HUMAN_P12429Inhibitor of phospholipase A2, also possesses anti-coagulant properties. Also cleaves the cyclic bond of inositol 1,2-cyclic phosphate to form inositol 1-phosphate.,NA,NA
ENSG00000065833,4199,ME1,Protein Coding,0.109949733995836,0.144987344395569,1.34002465855095,1.34002465855095,DENN Domain Containing 6B,Additional gene information for DENND6B Gene HGNC(32690)Entrez Gene(414918)Ensembl(ENSG00000205593)UniProtKB(Q8NEG7) Search for DENND6B at DataMedSearch for DENND6B at HumanCyc,GeneCards Summary for DENND6B Gene DENND6B (DENN Domain Containing 6B) is a Protein Coding gene.Among its related pathways are RAB GEFs exchange GTP for GDP on RABs and Vesicle-mediated transport.Gene Ontology (GO) annotations related to this gene include,UniProtKB/Swiss-Prot for DENND6B GeneDEN6B_HUMAN_Q8NEG7Guanine nucleotide exchange factor (GEF) for RAB14. Also has some, lesser GEF activity towards RAB35.,NA,NA
ENSG00000167768,3848,KRT1,Protein Coding,0.0186428962637042,1.05862845927273,1.26454556228042,1.3386839202771,Cytochrome B561,Additional gene information for CYB561 GeneHGNC(2571)Entrez Gene(1534)Ensembl(ENSG00000008283)OMIM(600019)UniProtKB(P49447) Search for CYB561 at DataMedSearch for CYB561 at HumanCyc,GeneCards Summary for CYB561 Gene CYB561 (Cytochrome B561) is a Protein Coding gene.Diseases associated with CYB561 include Dopamine Beta-Hydroxylase Deficiency_ Congenital.Gene Ontology (GO) annotations related to this gene include ferric-chelate reducta,UniProtKB/Swiss-Prot for CYB561 GeneCY561_HUMAN_P49447Secretory vesicle-specific electron transport protein.,NA,NA
ENSG00000285942,255252,LRRC57,Protein Coding,0.32918178830206,0.0246843702849907,1.33814690411373,1.33814690411373,Adhesion Molecule With Ig Like Domain 3,Additional gene information for AMIGO3 Gene HGNC(24075)Entrez Gene(386724)Ensembl(ENSG00000176020)OMIM(615691)UniProtKB(Q86WK7) Search for AMIGO3 at DataMedSearch for AMIGO3 at HumanCyc,GeneCards Summary for AMIGO3 Gene AMIGO3 (Adhesion Molecule With Ig Like Domain 3) is a Protein Coding gene.An important paralog of this gene is AMIGO1. ,UniProtKB/Swiss-Prot for AMIGO3 GeneAMGO3_HUMAN_Q86WK7May mediate heterophilic cell-cell interaction. May contribute to signal transduction through its intracellular domain (By similarity).,NA,NA
ENSG00000137962,9411,ARHGAP29,Protein Coding,1.33036424362182,0.00532706982838674,0.394663824207948,1.33036424362182,Calbindin 1,Entrez Gene Summary for CALB1 Gene The protein encoded by this gene is a member of the calcium-binding protein superfamily that includes calmodulin and troponin C. Originally described as a 27 kDa protein_ it is now known to be a 28 kDa protein. It contai,GeneCards Summary for CALB1 Gene CALB1 (Calbindin 1) is a Protein Coding gene.Diseases associated with CALB1 include Huntington Disease and Temporal Lobe Epilepsy.Among its related pathways are Ca_ cAMP and Lipid Signaling and Metabolism of proteins.Gene ,UniProtKB/Swiss-Prot for CALB1 GeneCALB1_HUMAN_P05937Buffers cytosolic calcium. May stimulate a membrane Ca(2+)-ATPase and a 3,5-cyclic nucleotide phosphodiesterase.,NA,NA
ENSG00000213123,255758,TCTEX1D2,Protein Coding,1.32260183520639,0.00723338582593239,0.049648719715345,1.32260183520639,Transmembrane Protein 267,Additional gene information for TMEM267 Gene HGNC(26139)Entrez Gene(64417)Ensembl(ENSG00000151881)UniProtKB(Q0VDI3) Monarch InitiativeSearch for TMEM267 at DataMedSearch for TMEM267 at HumanCyc,GeneCards Summary for TMEM267 Gene TMEM267 (Transmembrane Protein 267) is a Protein Coding gene. ,Additional gene information for TMEM267 Gene HGNC(26139)Entrez Gene(64417)Ensembl(ENSG00000151881)UniProtKB(Q0VDI3) Monarch InitiativeSearch for TMEM267 at DataMedSearch for TMEM267 at HumanCyc,NA,NA
ENSG00000092621,26227,PHGDH,Protein Coding,0.122917517801692,0.426989286144333,1.31807341605466,1.31807341605466,Radical S-Adenosyl Methionine Domain Containing 2,Additional gene information for RSAD2 Gene HGNC(30908)Entrez Gene(91543)Ensembl(ENSG00000134321)OMIM(607810)UniProtKB(Q8WXG1) Monarch InitiativeSearch for RSAD2 at DataMedSearch for RSAD2 at HumanCyc,GeneCards Summary for RSAD2 Gene RSAD2 (Radical S-Adenosyl Methionine Domain Containing 2) is a Protein Coding gene.Diseases associated with RSAD2 include Yellow Fever and Influenza.Among its related pathways are Innate Immune System and NF-kappaB Signali,UniProtKB/Swiss-Prot for RSAD2 GeneRSAD2_HUMAN_Q8WXG1Interferon-inducible iron-sulfur (4FE-4S) cluster-binding antiviral protein which plays a major role in the cell antiviral state induced by type I and type II interferon. Can inhibit a wide range of DNA,NA,NA
ENSG00000112874,83594,NUDT12,Protein Coding,1.31329423598553,0.131661512027265,0.273014197679964,1.31329423598553,Palladin_ Cytoskeletal Associated Protein,Entrez Gene Summary for PALLD Gene This gene encodes a cytoskeletal protein that is required for organizing the actin cytoskeleton. The protein is a component of actin-containing microfilaments_ and it is involved in the control of cell shape, adhesion, a,GeneCards Summary for PALLD Gene PALLD (Palladin_ Cytoskeletal Associated Protein) is a Protein Coding gene.Diseases associated with PALLD include Pancreatic Cancer 1 and Pancreatic Cancer.Among its related pathways are Cytoskeletal Signaling.Gene Ontolog,UniProtKB/Swiss-Prot for PALLD GenePALLD_HUMAN_Q8WX93Cytoskeletal protein required for organization of normal actin cytoskeleton. Roles in establishing cell morphology, motility, cell adhesion and cell-extracellular matrix interactions in a variety of cel,NA,NA
ENSG00000130748,54958,TMEM160,Protein Coding,1.31234308856914,0.192410672635103,0.0380872026175347,1.31234308856914,RIMS Binding Protein 3B,Additional gene information for RIMBP3B Gene HGNC(33891)Entrez Gene(440804)Ensembl(ENSG00000274600)OMIM(612700)UniProtKB(A6NNM3) Search for RIMBP3B at DataMedSearch for RIMBP3B at HumanCyc,GeneCards Summary for RIMBP3B Gene RIMBP3B (RIMS Binding Protein 3B) is a Protein Coding gene.An important paralog of this gene is RIMBP3. ,Additional gene information for RIMBP3B Gene HGNC(33891)Entrez Gene(440804)Ensembl(ENSG00000274600)OMIM(612700)UniProtKB(A6NNM3) Search for RIMBP3B at DataMedSearch for RIMBP3B at HumanCyc,NA,NA
ENSG00000261308,401720,FIGNL2,Protein Coding,1.30235514942273,0.470925114555344,0.0096319525810963,1.30235514942273,Gasdermin A,Additional gene information for GSDMA Gene HGNC(13311)Entrez Gene(284110)Ensembl(ENSG00000167914)OMIM(611218)UniProtKB(Q96QA5) Monarch InitiativeSearch for GSDMA at DataMedSearch for GSDMA at HumanCyc,GeneCards Summary for GSDMA Gene GSDMA (Gasdermin A) is a Protein Coding gene.Diseases associated with GSDMA include Retinitis Pigmentosa 23.An important paralog of this gene is GSDMD. ,UniProtKB/Swiss-Prot for GSDMA GeneGSDMA_HUMAN_Q96QA5May promote pyroptosis (Probable). Upon cleavage in vitro of genetically engineered GSDMA, the released N-terminal moiety binds to some types of lipids, such as possibly phosphatidylinositol (4,5)-bisph,NA,NA
