"ensembl_gene_id","chromosome_name","start_position","end_position"
"ENSG00000171150","2",46698952,46780245
"ENSG00000171223","19",12791486,12793315
"ENSG00000171444","5",113022099,113488823
"ENSG00000171488","1",89633072,89769903
"ENSG00000171522","5",40679915,40693735
"ENSG00000171604","5",139647299,139683882
"ENSG00000171657","X",41724181,41730130
"ENSG00000171777","19",38409051,38426305
"ENSG00000171843","9",20341669,20622518
"ENSG00000171877","15",43870761,44195271
"ENSG00000171943","1",121184811,121392874
"ENSG00000172116","2",86815339,86861924
"ENSG00000172175","18",58671465,58754477
"ENSG00000172296","20",13008972,13169103
"ENSG00000172348","6",46220736,46491972
"ENSG00000172548","5",157460019,157474717
"ENSG00000172673","6",127708072,127918631
"ENSG00000172766","13",41311267,41377030
"ENSG00000172936","3",38138478,38143022
"ENSG00000173041","7",64519878,64563075
"ENSG00000173145","10",94333226,94362959
"ENSG00000173269","10",86935540,86969481
"ENSG00000173334","8",125430358,125438403
"ENSG00000173597","4",69721167,69787961
"ENSG00000173762","17",82314868,82317608
"ENSG00000173846","1",44800377,44805990
"ENSG00000174327","17",7036015,7040117
"ENSG00000174348","1",53062052,53085501
"ENSG00000174373","14",35538352,35809304
"ENSG00000174501","2",95836919,95991831
"ENSG00000174564","3",136946230,137011085
"ENSG00000174606","1",212992182,213015867
"ENSG00000174721","10",91906584,91909486
"ENSG00000174886","19",5891276,5904006
"ENSG00000175040","3",143119771,143124014
"ENSG00000175054","3",142449007,142578733
"ENSG00000175104","11",36483769,36510272
"ENSG00000175197","12",57516588,57521737
"ENSG00000175322","18",14057457,14132490
"ENSG00000175455","3",123897305,123961408
"ENSG00000175482","11",67350772,67356972
"ENSG00000175727","12",122078756,122147344
"ENSG00000175893","9",14611071,14693471
"ENSG00000176024","19",51927147,51948759
"ENSG00000176076","X",109623700,109625172
"ENSG00000176102","11",33077188,33162371
"ENSG00000176155","17",82101460,82212830
"ENSG00000176809","17",64854312,64919480
"ENSG00000176845","17",83079609,83095122
"ENSG00000176896","X",13653189,13681964
"ENSG00000177058","5",55625845,55773194
"ENSG00000177096","22",42074248,42079438
"ENSG00000177169","12",131894622,131923150
"ENSG00000177200","16",53055033,53329150
"ENSG00000177239","9",137086985,137109183
"ENSG00000177370","17",997129,1003671
"ENSG00000177485","X",120250752,120258398
"ENSG00000177548","16",28904421,28936526
"ENSG00000177602","17",3723903,3726699
"ENSG00000177889","12",93405673,93441947
"ENSG00000177981","12",48147789,48181213
"ENSG00000178177","4",17841199,18021876
"ENSG00000178567","3",36985043,36993131
"ENSG00000179094","17",8140472,8156506
"ENSG00000179151","15",74630558,74696292
"ENSG00000179454","14",44924319,45042322
"ENSG00000179761","17",28950513,29057216
"ENSG00000179832","8",144148016,144261940
"ENSG00000180008","14",55027230,55049489
"ENSG00000180011","18",75195113,75209139
"ENSG00000180071","9",38571358,38620596
"ENSG00000180316","6",36243203,36312229
"ENSG00000180509","21",34446688,34512210
"ENSG00000180626","17",5179535,5191868
"ENSG00000180884","19",34956354,34964229
"ENSG00000181135","8",143684452,143713898
"ENSG00000181191","X",69160851,69165793
"ENSG00000181744","3",143971798,144048719
"ENSG00000181817","1",36391238,36397908
"ENSG00000181915","10",62804720,62808479
"ENSG00000182185","14",67819779,68730218
"ENSG00000182195","X",141111605,141177129
"ENSG00000182197","8",117794490,118111853
"ENSG00000182511","15",90883695,90895776
"ENSG00000182575","17",49575858,49583827
"ENSG00000182670","21",37073226,37203112
"ENSG00000182810","16",68021274,68023442
"ENSG00000183020","11",924894,1012245
"ENSG00000183087","13",113820549,113864076
"ENSG00000183117","8",2935353,4994972
"ENSG00000183137","6",109095110,109163932
"ENSG00000183690","X",44147872,44343672
"ENSG00000183808","8",93729356,93741017
"ENSG00000184271","12",51186936,51217708
"ENSG00000184434","9",26993136,27005672
"ENSG00000184659","9",65736555,65738784
"ENSG00000184916","14",105140982,105168824
"ENSG00000184939","16",68530090,68576072
"ENSG00000185009","10",74120255,74151063
"ENSG00000185246","14",45084107,45116282
"ENSG00000185305","5",53883942,54310582
"ENSG00000185404","2",230327184,230403732
"ENSG00000185621","3",197960200,198043720
"ENSG00000185658","21",39184176,39321559
"ENSG00000185669","16",88677688,88686507
"ENSG00000185716","16",22007638,22087534
"ENSG00000186049","12",52607570,52618559
"ENSG00000186105","5",62578819,62581446
"ENSG00000186132","2",119302225,119366834
"ENSG00000186265","3",112463966,112499472
"ENSG00000186376","X",135248920,135344109
"ENSG00000186395","17",40818117,40822614
"ENSG00000186409","1",42463221,42657190
"ENSG00000187116","19",54307070,54313166
"ENSG00000187775","17",78423697,78577396
"ENSG00000187778","12",49556544,49568145
"ENSG00000187801","1",40450102,40463718
"ENSG00000187994","19",38867830,38878275
"ENSG00000188343","8",93698561,93731527
"ENSG00000188389","2",241849884,241858894
"ENSG00000188452","2",181536672,181680665
"ENSG00000188493","19",40740856,40751553
"ENSG00000188529","1",23964347,23980927
"ENSG00000189077","7",75986831,75994656
"ENSG00000189233","8",28021964,28083936
"ENSG00000189292","2",279558,288851
"ENSG00000189430","19",54906148,54916140
"ENSG00000196209","20",1470741,1491587
"ENSG00000196267","19",52153864,52171643
"ENSG00000196329","7",150722253,150750033
"ENSG00000196352","1",207321376,207386804
"ENSG00000196358","9",132161676,132244526
"ENSG00000196411","7",100802565,100827523
"ENSG00000196437","19",37411155,37469275
"ENSG00000196440","X",101418287,101533459
"ENSG00000196456","7",150368790,150398630
"ENSG00000196459","X",13712244,13734635
"ENSG00000196465","12",56152256,56159647
"ENSG00000196597","9",96816269,96875623
"ENSG00000196670","5",180847611,180861285
"ENSG00000196678","16",20780193,20900349
"ENSG00000196705","19",21142024,21196053
"ENSG00000196781","9",81583683,81689547
"ENSG00000196782","4",139716753,140154184
"ENSG00000196843","2",96536743,96552634
"ENSG00000196954","11",104942866,104969366
"ENSG00000197008","7",64794388,64833681
"ENSG00000197070","9",137605685,137615360
"ENSG00000197119","14",100291116,100306547
"ENSG00000197275","8",94371960,94475115
"ENSG00000197355","9",137077517,137084539
"ENSG00000197561","19",851014,856247
"ENSG00000197653","12",123762188,123935720
"ENSG00000197696","15",84655129,84658563
"ENSG00000197713","2",210002565,210022260
"ENSG00000197782","19",40069152,40090938
"ENSG00000197915","1",152212076,152224193
"ENSG00000197951","19",56595264,56626481
"ENSG00000197969","9",77177445,77421537
"ENSG00000198001","12",43758944,43789543
"ENSG00000198053","20",1894167,1940592
"ENSG00000198055","5",177403204,177442901
"ENSG00000198429","19",11887782,11914329
"ENSG00000198520","1",44674692,44725591
"ENSG00000198585","3",131381671,131388830
"ENSG00000198589","4",150264435,151015727
"ENSG00000198624","5",151181052,151224093
"ENSG00000198642","9",21329665,21335404
"ENSG00000198677","5",95461755,95555007
"ENSG00000198689","X",135973841,136047269
"ENSG00000198707","12",88049014,88142088
"ENSG00000198734","1",169511951,169586588
"ENSG00000198743","21",34073578,34106260
"ENSG00000198791","8",17224966,17246878
"ENSG00000198818","6",166319728,166342576
"ENSG00000198840","MT",10059,10404
"ENSG00000198862","21",28928144,28992956
"ENSG00000198865","5",42756818,42802439
"ENSG00000198892","1",201888680,201892306
"ENSG00000198933","17",47694081,47712050
"ENSG00000198945","6",130013699,130141449
"ENSG00000203710","1",207496147,207641765
"ENSG00000203747","1",161541759,161550737
"ENSG00000203965","1",63523372,63572693
"ENSG00000204086","X",96883908,96885467
"ENSG00000204172","10",47501854,47523638
"ENSG00000204220","6",33289302,33298401
"ENSG00000204272","X",56729241,56819179
"ENSG00000204301","6",32194843,32224067
"ENSG00000204396","6",31765590,31777328
"ENSG00000204438","6",31661228,31666283
"ENSG00000204472","6",31615217,31617021
"ENSG00000204498","6",31546870,31558829
"ENSG00000204560","6",30653119,30673006
"ENSG00000204564","6",30647039,30653210
"ENSG00000204577","19",54216278,54223506
"ENSG00000204839","8",143566192,143572772
"ENSG00000204983","7",142749468,142753076
"ENSG00000205089","5",132747445,132754403
"ENSG00000205189","8",80485619,80526265
"ENSG00000205593","22",50309030,50327012
"ENSG00000205981","3",180983709,180989774
"ENSG00000206384","3",130560334,130678155
"ENSG00000206530","3",113286930,113441610
"ENSG00000213186","3",160432445,160485773
"ENSG00000213190","1",151060397,151069544
"ENSG00000213516","1",88979456,88992960
"ENSG00000213523","5",140537340,140558252
"ENSG00000213533","3",52836219,52897548
"ENSG00000213648","16",29459889,29464976
"ENSG00000213889","19",45488777,45502510
"ENSG00000213949","5",52787916,52959209
"ENSG00000214226","17",56791913,56838773
"ENSG00000214367","4",2078998,2242276
"ENSG00000214717","X",2486414,2500976
"ENSG00000215251","20",3146519,3159865
"ENSG00000221866","7",132123332,132648688
"ENSG00000223865","6",33075990,33089696
"ENSG00000224383","17",63998351,64004304
"ENSG00000225614","16",88382989,88440757
"ENSG00000225830","10",49454470,49539538
"ENSG00000228486","2",97664217,97703064
"ENSG00000230797","X",21855987,21858740
"ENSG00000232838","20",18137863,18143169
"ENSG00000233822","6",27837760,27865798
"ENSG00000234745","6",31269491,31357188
"ENSG00000235453","9",32551144,32568621
"ENSG00000236334","1",148479824,148483679
"ENSG00000239521","7",100200653,100272232
"ENSG00000240403","19",54850443,54867207
"ENSG00000241404","6",32164595,32168281
"ENSG00000243279","X",49071161,49074002
"ENSG00000243927","21",34073224,34143034
"ENSG00000244462","20",35648925,35664956
"ENSG00000244754","13",32432417,32538885
"ENSG00000248712","11",119189638,119196769
"ENSG00000249624","21",33229901,33297160
"ENSG00000255330","6",127438406,127519001
"ENSG00000255837","12",10996495,10997875
"ENSG00000256771","19",19865882,19894674
"ENSG00000258315","17",7014495,7017525
"ENSG00000258839","16",89912119,89920977
"ENSG00000260238","1",156212982,156243332
"ENSG00000260286","6",24797335,24798917
"ENSG00000260861","20",1540144,1620009
"ENSG00000261609","16",81314966,81380198
"ENSG00000265118","17",31305213,31318831
"ENSG00000267228","18",47108188,47176345
"ENSG00000267385","19",4528427,4540067
"ENSG00000267534","19",10221433,10231331
"ENSG00000267680","19",44094339,44109886
"ENSG00000269313","X",49162564,49168483
"ENSG00000271092","1",95117923,95247225
"ENSG00000272333","19",35717973,35738878
"ENSG00000273899","22",37681673,37693476
"ENSG00000274349","9",66856426,66932141
"ENSG00000274641","6",27893463,27893843
"ENSG00000275895","21",6484623,6499261
"ENSG00000276547","5",141397987,141512979
"ENSG00000278535","17",36591879,36600804
"ENSG00000281887","7",150716668,150743646
"ENSG00000283528","7",143639230,143647646
"ENSG00000283761","1",99970011,100083321
"ENSG00000000938","1",27612064,27635185
"ENSG00000003056","12",8940361,8949761
"ENSG00000004468","4",15778275,15853232
"ENSG00000004478","12",2794970,2805423
"ENSG00000005020","7",26667068,26995239
"ENSG00000006432","14",70722526,70809534
"ENSG00000007545","16",1612337,1677908
"ENSG00000008438","19",46019153,46023053
"ENSG00000009335","7",157138916,157269370
"ENSG00000009413","6",111299028,111483715
"ENSG00000009790","1",209756032,209782320
"ENSG00000010244","17",32350117,32381886
"ENSG00000011132","19",3750772,3761692
"ENSG00000011295","17",15999784,16045015
"ENSG00000012211","X",49174802,49186528
"ENSG00000012779","10",45374176,45446119
"ENSG00000013375","6",83161150,83193936
"ENSG00000014257","3",132317369,132368298
"ENSG00000018189","4",70704204,70808619
"ENSG00000021776","15",34851782,34969742
"ENSG00000023318","9",99979185,100099000
"ENSG00000024862","6",138773509,138793319
"ENSG00000026036","20",63659300,63698684
"ENSG00000027001","13",23730189,23889400
"ENSG00000027697","6",137197484,137219449
"ENSG00000028528","15",64094123,64146090
"ENSG00000029993","X",150980509,150990771
"ENSG00000031003","5",137937960,138051961
"ENSG00000032742","13",20567069,20691437
"ENSG00000035664","15",63907036,64072033
"ENSG00000035862","17",78852977,78925387
"ENSG00000037897","12",57768471,57772119
"ENSG00000042088","14",89954939,90044764
"ENSG00000044446","X",18892298,18984114
"ENSG00000046651","X",13734745,13769357
"ENSG00000047932","6",117560269,117602542
"ENSG00000049541","7",74231499,74254458
"ENSG00000050165","11",11956207,12009769
"ENSG00000051009","11",6211335,6234711
"ENSG00000051128","19",18929201,18941261
"ENSG00000051523","16",88643289,88651054
"ENSG00000051620","6",138403531,138422197
"ENSG00000052723","1",114769479,114780685
"ENSG00000054793","20",51596514,51768390
"ENSG00000054967","11",73376399,73397474
"ENSG00000059145","16",1363205,1414751
"ENSG00000059804","12",7919230,7936187
"ENSG00000061273","12",47782722,47833132
"ENSG00000062282","11",75759512,75801535
"ENSG00000062524","15",41503637,41513887
"ENSG00000064309","11",125955796,126063335
"ENSG00000064313","8",119730774,119832841
"ENSG00000064419","7",128954180,129055173
"ENSG00000064703","1",111755245,111768000
"ENSG00000064787","20",53936777,54070594
"ENSG00000064932","19",1107637,1174268
"ENSG00000065457","16",75596981,75623300
"ENSG00000065485","3",123067025,123225227
"ENSG00000065833","6",83210402,83431051
"ENSG00000066336","11",47354860,47378576
"ENSG00000066651","6",125986479,126203817
"ENSG00000067048","Y",12904108,12920478
"ENSG00000067182","12",6328757,6342114
"ENSG00000067365","16",8621683,8649654
"ENSG00000067798","12",77324641,78213010
"ENSG00000068615","2",86213993,86338083
"ENSG00000068650","13",112690329,112887168
"ENSG00000069493","12",9664969,9699553
"ENSG00000069667","15",60488284,61229302
"ENSG00000069943","15",55318960,55355648
"ENSG00000069974","15",55202966,55319113
"ENSG00000070018","12",12116025,12267044
"ENSG00000070269","14",56488354,56650606
"ENSG00000070540","17",68420948,68457513
"ENSG00000070610","9",35736866,35749228
"ENSG00000072062","19",14091688,14118084
"ENSG00000072110","14",68874143,68979440
"ENSG00000072163","2",127638381,127681786
"ENSG00000072694","1",161663147,161678654
"ENSG00000073711","3",135965728,136147894
"ENSG00000074621","15",65611366,65660995
"ENSG00000074695","18",59327823,59359265
"ENSG00000074935","6",112070663,112087529
"ENSG00000075426","2",28392448,28417317
"ENSG00000075539","4",48497357,48780322
"ENSG00000075702","19",36054881,36105108
"ENSG00000075711","3",197042560,197299330
"ENSG00000075785","3",128726183,128814798
"ENSG00000077044","2",233354507,233472104
"ENSG00000077092","3",25174332,25597932
"ENSG00000077147","10",96518110,96587452
"ENSG00000077152","1",202331657,202341980
"ENSG00000078369","1",1785285,1891117
"ENSG00000078403","10",21524646,21743630
"ENSG00000078596","X",79360384,79367667
"ENSG00000078900","1",3652516,3736201
"ENSG00000079805","19",10718079,10833488
"ENSG00000080839","20",36996349,37095997
"ENSG00000081014","15",50908672,51005895
"ENSG00000081181","14",67619920,67651708
"ENSG00000083097","6",83067666,83171350
"ENSG00000083535","13",72782133,73016461
"ENSG00000084070","1",40344850,40423326
"ENSG00000084112","12",108778191,108857590
"ENSG00000084710","2",25042076,25159135
"ENSG00000085365","5",78360611,78480739
"ENSG00000085872","19",16517894,16542437
"ENSG00000086062","9",33104082,33167356
"ENSG00000086544","19",40717112,40740860
"ENSG00000086570","5",151504093,151568944
"ENSG00000086730","7",74199652,74229834
"ENSG00000087074","19",48872421,48876058
"ENSG00000087301","14",52430596,52552522
"ENSG00000088538","3",50674927,51384198
"ENSG00000088726","3",12733528,12769457
"ENSG00000088827","20",3686970,3707128
"ENSG00000088833","20",1442162,1473842
"ENSG00000089351","19",34994784,35026471
"ENSG00000089639","19",19629476,19643657
"ENSG00000089693","12",6747996,6767475
"ENSG00000091592","17",5499427,5619424
"ENSG00000092036","14",22946228,22957161
"ENSG00000092068","14",23125295,23183674
"ENSG00000092108","14",30622311,30735850
"ENSG00000092140","14",30559158,30620064
"ENSG00000092201","14",21351476,21384019
"ENSG00000092621","1",119648411,119744226
"ENSG00000092758","20",62816244,62841159
"ENSG00000092929","17",75827225,75844717
"ENSG00000092931","17",76735865,76781449
"ENSG00000094841","X",75156388,75304885
"ENSG00000095139","11",118572390,118603033
"ENSG00000095383","9",98199011,98255649
"ENSG00000095397","9",114402080,114505473
"ENSG00000095564","10",91923770,92030325
"ENSG00000095794","10",35126791,35212958
"ENSG00000096717","10",67884656,67918390
"ENSG00000097033","1",86704570,86748184
"ENSG00000099331","19",17075781,17214537
"ENSG00000099810","9",21802636,21937651
