ENSEMBL,ENTREZID,SYMBOL,gene_type,pi_C1_C5_C7,pi_C10_C18_C19,pi_C9_C12_C15,chr,start_pos,end_pos,logFC_C1,logFC_C10,logFC_C11,logFC_C12,logFC_C13,logFC_C14,logFC_C15,logFC_C16,logFC_C17,logFC_C18,logFC_C19,logFC_C2,logFC_C3,logFC_C4,logFC_C5,logFC_C6,logFC_C7,logFC_C8,logFC_C9,AveExpr_C1,AveExpr_C10,AveExpr_C11,AveExpr_C12,AveExpr_C13,AveExpr_C14,AveExpr_C15,AveExpr_C16,AveExpr_C17,AveExpr_C18,AveExpr_C19,AveExpr_C2,AveExpr_C3,AveExpr_C4,AveExpr_C5,AveExpr_C6,AveExpr_C7,AveExpr_C8,AveExpr_C9,P_C1,pi_C1,P_C10,pi_C10,P_C11,pi_C11,P_C12,pi_C12,P_C13,pi_C13,P_C14,pi_C14,P_C15,pi_C15,P_C16,pi_C16,P_C17,pi_C17,P_C18,pi_C18,P_C19,pi_C19,P_C2,pi_C2,P_C3,pi_C3,P_C4,pi_C4,P_C5,pi_C5,P_C6,pi_C6,P_C7,pi_C7,P_C8,pi_C8,P_C9,pi_C9,crit_C1,crit_C10,crit_C12,crit_C15,crit_C18,crit_C19,crit_C5,crit_C7,crit_C9,sig_pi_C1,sig_pi_C5,sig_pi_C7,sig_pi_C9,sig_pi_C10,sig_pi_C12,sig_pi_C15,sig_pi_C18,sig_pi_C19
ENSG00000160201,7307,U2AF1,protein_coding,7.736429434,3.263450977,1,21,44513066,44527697,-2.302253451,-3.018131211,-0.053691322,-1.41854766,1.127397715,1.545892228,0.662186437,-0.090078304,0.71587776,-1.111678689,-0.201071641,2.964439888,-1.21747602,0.013117215,2.25219362,-0.765937591,-0.049096717,0.833645959,0.779954637,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,3.326457236,0.071768189,2.63393453,0.082931208,3.263450977,0.974025181,0.000613682,0.205097869,0.976015903,0.306704466,0.578670586,0.240258075,0.957405077,0.570633899,0.161336714,0.943266453,0.002284891,0.539988225,0.191580135,0.331459274,0.533127555,0.872613581,0.011899024,0.088371561,3.123593178,0.468500081,0.40090308,0.990578119,5.39e-05,0.049641286,2.937214022,0.554757183,0.196001182,0.958699773,0.000899323,0.504288107,0.247860678,0.471368344,0.254764061,2.566796893,1.789909003,2.302366361,1.832664454,2.041193607,1.627098108,1.806782966,2.789259342,2.375265104,2.63393453,2.937214022,0,0,3.263450977,0,0,0,0
ENSG00000154380,55740,ENAH,protein_coding,7.336579844,1.898250235,1,1,225674537,225840844,-1.550611154,-1.398171867,0.609436843,-0.400748556,0.217894816,1.606860154,0.456997556,1.039239958,-0.152439288,0.259256599,-1.222093698,2.00760871,0.821345142,0.006527339,-0.034834444,-1.433006311,-1.419614684,-0.435583,0.173853843,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,-1.142101084,0.023189668,2.534792527,0.084468468,1.500665392,0.392475606,0.247545525,0.470631681,0.131172553,0.693895322,0.034581223,0.019248436,2.756736613,0.413402537,0.175316538,0.151125013,0.852866457,0.729563164,0.020874594,0.556460102,0.065997907,0.092244618,1.264939036,0.024044598,3.250283325,0.366259216,0.358280146,0.990220736,2.79e-05,0.940277508,0.000931611,0.031005174,2.161784353,0.009144738,2.89435122,0.399937092,0.173365656,0.721966959,0.024597307,1.357299252,1.085694495,0.879796029,1.629092342,1.159126292,1.113076569,1.398602223,1.863056888,2.319173066,2.534792527,0,2.89435122,0,1.500665392,0,0,0,1.264939036
ENSG00000213648,445329,SULT1A4,protein_coding,7.323026777,2.172550165,2.639637532,16,29467127,29476300,1.203273677,1.345403999,-0.194597603,1.284397223,-0.587764377,-0.255604379,-0.336727925,0.113212506,-0.142130322,0.297889505,0.58342034,-1.540001602,0.700976883,-0.436196556,-1.321850438,0.023553561,0.103089055,-0.037453215,-0.232050818,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,2.681588249,0.015043512,2.193147681,0.02427762,2.172550165,0.720190763,0.027740366,0.008807311,2.639637532,0.25545777,0.34835671,0.560966948,0.064172732,0.436683031,0.12116605,0.796262354,0.011201677,0.666255591,0.02506598,0.371588626,0.128073895,0.227633032,0.37500201,0.020219529,2.609115305,0.301694942,0.364810781,0.321707676,0.214843631,0.002978234,3.339048638,0.952725701,0.000495381,0.755814702,0.012534048,0.920818327,0.001341801,0.55343866,0.059620934,1.164577981,1.587319354,1.100194325,1.099647905,0.689607007,1.155412841,2.187554376,0.63792143,1.475342322,2.193147681,3.339048638,0,0,2.172550165,2.639637532,0,0,0
ENSG00000099958,91319,DERL3,protein_coding,7.219232183,2.501176278,2.354103374,22,24176690,24181315,1.547858005,1.726458606,0.159854649,1.530423751,-1.543307869,-0.036180206,-0.018745952,0.269966915,-0.178600601,0.508923406,-0.282851033,-1.566603957,1.813274784,0.470478632,-1.581752644,0.144705962,0.007280837,-0.051328893,0.108525756,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,1.071157616,0.026181642,2.448716201,0.035585063,2.501176278,0.820561953,0.013729696,0.028959854,2.354103374,0.028727923,2.379311221,0.947742748,0.000843344,0.973211206,0.000221069,0.647350559,0.050986079,0.678070264,0.03013444,0.267870821,0.291142149,0.634911144,0.055802846,0.079270428,1.724656743,0.04972929,2.363400119,0.388721399,0.193066341,0.013681604,2.94817022,0.776120284,0.015927925,0.987662945,3.93e-05,0.918202005,0.001902339,0.82706806,0.008948898,2.02688392,1.748494359,1.16601204,1.229540611,1.172453866,0.953280579,2.151649004,0.704074585,1.780587708,2.448716201,2.94817022,0,0,2.501176278,2.354103374,0,0,0
ENSG00000150967,23457,ABCB9,protein_coding,7.182224685,3.488327389,2.263275634,12,123405498,123466196,1.311938562,1.778247107,0.732224315,1.306738311,-1.159113348,0.26071552,0.265915771,-0.419191967,-0.466308545,0.56135316,0.566816931,-1.046022791,0.739921381,0.287064561,-1.433401947,0.344845159,0.266257029,-0.126663636,0.605560679,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.171027608,0.022443147,2.163276802,0.010922793,3.488327389,0.217314794,0.485399338,0.018535157,2.263275634,0.043170386,1.581974203,0.582855591,0.061121894,0.55522768,0.067949162,0.357794794,0.187113034,0.223579977,0.303364995,0.149780679,0.462860495,0.240354524,0.350943399,0.14967537,0.862811544,0.308316387,0.378102335,0.545922465,0.075460384,0.004828195,3.320067353,0.462603979,0.11545093,0.499623934,0.080238357,0.759912947,0.015102885,0.152394172,0.494762236,1.279080378,1.493554977,0.735551415,1.362227578,0.813623532,0.736297859,1.874554639,0.549178931,2.024209401,2.163276802,3.320067353,0,0,3.488327389,2.263275634,0,0,0
ENSG00000283765,NA,NA,protein_coding,7.174238254,8.840833991,1,NA,NA,NA,-1.008978629,-2.314680625,-2.644336186,0.566864057,-0.024065507,0.237208496,-1.33863419,2.135877251,1.305701996,-3.267278911,-1.5930787,-0.329655561,2.159942757,-1.189702077,2.053511327,-0.261169298,-2.448869532,2.620375385,-0.023960801,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,-1.321140011,0.506743578,0.297862343,0.266637132,1.328810397,0.175950888,1.995438658,0.626570136,0.115090585,0.984732447,0.0001608,0.885372985,0.012542099,0.315388077,0.670862854,0.176753601,1.60752899,0.356815415,0.584375274,0.009197916,6.653194476,0.333058979,0.760661392,0.870078163,0.019924953,0.285078896,1.177244253,0.273503985,0.669845505,0.139323435,1.757756058,0.866186403,0.016293997,0.021543815,4.081475483,0.058431156,3.231854451,0.986128029,0.000145363,1.40230647,2.021704526,1.071320428,1.942669145,1.990798956,2.32263366,2.745859759,5.312092401,6.225169195,0,0,0,0,0,0,0,6.653194476,0
ENSG00000105948,79989,TTC26,protein_coding,7.112821713,8.943091591,1,7,138818490,138876732,1.171212881,2.295591303,1.557307807,0.250800234,-0.656571785,-0.487483261,0.432929386,-0.709435019,-1.124378422,1.078966627,0.303663467,-0.738283495,-0.052863233,-0.35750877,-2.093047183,0.202544119,-0.28763356,-1.842246949,-0.284939142,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.419134028,0.106833387,1.137590878,0.008283804,4.778893578,0.074770146,1.753951819,0.748559708,0.031544037,0.38368091,0.273153435,0.469274364,0.160173921,0.559414581,0.109213459,0.339610991,0.33273798,0.012942711,2.122798072,0.018432653,1.871372828,0.667772067,0.053253994,0.47503693,0.238666844,0.960006548,0.000937043,0.570417262,0.087163262,0.001029708,6.252530544,0.728747822,0.027834166,0.573915106,0.069363507,0.003893875,4.439111313,0.637511863,0.055708944,1.334020422,1.252443605,0.940444417,1.20588542,1.162325902,1.224627715,1.159608562,1.702669147,1.186359301,0,6.252530544,0,0,4.778893578,0,0,1.871372828,0
ENSG00000187510,338809,C12orf74,protein_coding,6.812967094,1,1.366424552,12,93115281,93166231,0.589044562,0.929236704,0.899115405,1.10163,-1.52849564,1.071508701,0.558923263,-0.382049792,-0.340192142,0.539784327,-0.044815848,-0.030121299,1.146445848,0.187318883,-1.880961084,-0.95172438,0.017639783,-0.779331084,0.119784321,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,-0.406208761,0.349718769,0.268769876,0.195161959,0.659390854,0.128318352,0.801751301,0.057495501,1.366424552,0.007008194,3.292981696,0.053535686,1.362269686,0.245886399,0.340532657,0.450341415,0.13236425,0.313762338,0.171252448,0.123337121,0.490613318,0.925504209,0.001506781,0.969550628,0.000404514,0.12788921,1.023966563,0.667269635,0.032911673,0.000238744,6.812967094,0.074278878,1.074624989,0.961341969,0.00030203,0.078766463,0.860115498,0.758092923,0.014407366,2.316830821,1.892379393,0.728083767,1.371009521,1.097530791,1.08405246,2.415232555,0.712579422,1.868402333,0,6.812967094,0,0,0,1.366424552,0,0,0
ENSG00000197653,196385,DNAH10,protein_coding,6.808407482,1.615325214,1,12,124247042,124420753,1.648899274,1.436115608,-0.224107105,1.050985042,-1.62682886,-0.609237671,-0.011323438,0.003770911,0.212783667,-0.478602136,-0.57961473,-1.660222713,1.630599772,-0.281220584,-1.429447308,0.0066683,-0.82693382,-0.378462266,-0.602569371,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.770286455,0.01694878,2.919972319,0.075026082,1.615325214,0.76656168,0.025873814,0.141685659,0.891943791,0.019918168,2.766830174,0.298821825,0.31959858,0.985527587,7.17e-05,0.995436641,7.49e-06,0.616120307,0.044755741,0.242351423,0.294605663,0.359866451,0.257267005,0.074595476,1.871548333,0.089718309,1.707431875,0.572136964,0.06819599,0.024031929,2.314577332,0.98934154,3.1e-05,0.060503965,1.007384143,0.486040091,0.118582789,0.253894624,0.358737563,1.804520537,1.375672365,1.388424779,1.488740016,1.025850484,1.088222856,1.636133067,0.960727339,1.944642951,2.919972319,2.314577332,1.007384143,0,1.615325214,0,0,0,0
ENSG00000115155,9381,OTOF,protein_coding,6.679237064,6.975437958,1,2,26680071,26781566,1.455710137,2.21680601,2.060385148,0.554238812,-0.75301076,0.39781795,1.299289275,-1.516071408,-0.761095873,1.707038432,1.31729946,-0.156420862,-0.763060648,0.063968933,-2.396080259,-0.179274249,1.265407086,-1.841841447,0.218543701,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,-0.864456123,0.165609238,1.136786522,0.072919382,2.520856517,0.082982249,2.227306838,0.630801567,0.110907197,0.510315432,0.220000602,0.64162716,0.076666385,0.191385499,0.933007897,0.130164363,1.34249321,0.231904381,0.483060737,0.023933767,2.767090436,0.181997919,0.974714103,0.913140111,0.006172771,0.614138035,0.161565887,0.948971261,0.001455097,0.011596451,4.638032421,0.821911302,0.015269693,0.099743628,1.266817814,0.040924467,2.556507182,0.776600711,0.023996583,2.031282177,2.297914523,1.230478968,1.626002854,1.440831108,2.102874438,3.619729648,2.063856298,2.091236713,0,4.638032421,0,0,2.520856517,0,0,2.767090436,0
ENSG00000214435,57412,AS3MT,protein_coding,6.457966241,1.851555288,1,10,104629273,104661656,0.006489098,-1.027857787,-0.38152344,-0.997381083,0.447432525,-0.351046737,0.652823444,0.49018944,1.034346884,-1.347865605,-1.040137998,0.646334346,0.042756915,-0.193111544,1.602186586,0.5743288,-1.44338291,0.604805504,0.223282063,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,-1.089938178,0.991929923,2.28e-05,0.27564192,0.575245475,0.712432541,0.056181712,0.176376612,0.751585495,0.5276981,0.124213743,0.612451566,0.074747767,0.401859354,0.258469722,0.582649624,0.114994781,0.134411964,0.901497515,0.042296624,1.851555288,0.235456846,0.653298901,0.521779308,0.182597951,0.970012412,0.000565362,0.779407674,0.02090149,0.019761594,2.73041119,0.382889081,0.239453194,0.022980008,2.365199156,0.446730951,0.211654079,0.737007251,0.029591179,1.312189453,1.268076563,1.254230632,2.949676749,1.251148382,1.561830456,1.999492549,1.95519395,4.460633407,0,2.73041119,2.365199156,0,0,0,0,1.851555288,0
ENSG00000259753,NA,NA,protein_coding,6.079050086,24.84373823,5.486524499,17,45331263,45421658,1.528658649,3.921731417,4.750999039,0.358477795,-0.814009222,1.187745418,2.357926272,-3.117659986,-2.393072767,2.014512254,2.662128559,0.829267623,-2.303650764,0.214289682,-2.614231794,1.307499622,2.06560625,-2.255753999,2.49524504,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,-2.778562569,0.370470205,0.65922902,0.07384417,4.438159854,0.024215475,7.677172654,0.845783882,0.026075888,0.655115691,0.149518841,0.397031064,0.476494376,0.136591912,2.038604145,0.043157157,4.255441183,0.077092425,2.663461977,0.115017662,1.892101355,0.077388474,2.958486604,0.720095154,0.118261948,0.332549063,1.101477415,0.898921568,0.009916941,0.07317188,2.968867459,0.419350653,0.493480007,0.102027595,2.047599015,0.133814721,1.970392339,0.083449328,2.691314305,Inf,26.93105413,Inf,8.578801335,6.058637467,8.769624179,Inf,7.21330519,9.574524691,0,0,0,0,0,0,0,0,0
ENSG00000260170,NA,NA,protein_coding,5.809890341,1,1,15,45879549,45968512,-2.779990555,-2.041577034,-0.648605558,0.020904321,0.879905273,1.413875797,-1.387019079,0.525976928,-0.738413521,0.91407532,0.374832666,1.392971476,-0.353928345,1.420834493,1.386664445,-0.654912588,2.079416219,1.407568766,0.758963209,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.258098513,0.119499669,2.564911853,0.360124623,0.905535742,0.716067939,0.094077493,0.981594312,0.000168655,0.454374265,0.301443469,0.460457399,0.476208276,0.236469935,0.86858473,0.621808628,0.108531792,0.584791157,0.172049762,0.492002566,0.281565027,0.773136073,0.041885325,0.510931569,0.406242389,0.823280863,0.029889949,0.323620035,0.696158603,0.186599726,1.011001791,0.738802282,0.086102519,0.083663795,2.24049287,0.175122266,1.065049059,0.602372669,0.16707417,1.28748711,1.019614118,2.837841972,1.975807912,1.389888148,1.477694291,1.449638155,2.678455904,2.238310365,2.564911853,0,0,0,0,0,0,0,0
ENSG00000240403,3812,KIR3DL2,protein_coding,5.645469749,1.738862233,1,19,55361898,55378662,2.288357605,1.670737629,-0.643026419,0.756759608,-0.901021737,-1.557004439,-0.025406442,0.926212412,0.617619976,-0.096625109,-1.070474541,-2.313764047,1.827234149,0.343132624,-0.461264004,1.209473625,-0.019884253,0.295495604,-0.347530814,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,-0.538873677,0.003411615,5.645469749,0.091038446,1.738862233,0.542808168,0.170629392,0.399669271,0.301416778,0.310800992,0.457284392,0.028904119,2.396292521,0.976184957,0.000265952,0.351239096,0.420868279,0.323790177,0.302470941,0.885644024,0.005096086,0.277225657,0.596432638,0.045381493,3.107665595,0.172368868,1.395168499,0.661175065,0.061655282,0.559341,0.116387677,0.038864085,1.705903952,0.976404343,0.000206206,0.705596297,0.04475095,0.624018907,0.071175093,2.593128374,2.212932081,1.635378375,1.632289832,1.19199875,1.275278292,3.04592858,1.248798626,2.802789734,5.645469749,0,0,0,0,0,0,0,0
ENSG00000235272,NA,NA,protein_coding,5.639557478,1,1.154665557,6,166999612,166999965,-0.095314582,-1.132195479,-0.039841702,-0.985492472,0.03894924,0.106861305,0.997039195,-0.42409273,1.036880897,-1.056653597,-0.522450503,1.092353777,-0.46304197,0.971218063,2.066820899,0.93462542,0.321725739,1.081328427,1.041486725,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,-0.669129371,0.872427016,0.005649381,0.207627603,0.772966735,0.966007501,0.000598402,0.133203876,0.862782042,0.946941413,0.000922197,0.858925274,0.007057614,0.132834718,0.8740927,0.566813821,0.104564121,0.123459014,0.94198265,0.116944233,0.984823544,0.445973109,0.18321886,0.220285145,0.717692587,0.62377048,0.094912112,0.120963751,0.890941795,0.001868037,5.639557478,0.139718078,0.798868645,0.570239996,0.078482525,0.143332692,0.912267855,0.077862716,1.154665557,0.812803196,0.901827053,1.878599659,1.804261265,0.981681801,0.844213274,1.414273848,1.345980582,2.224664039,0,5.639557478,0,0,0,0,0,0.984823544,0
ENSG00000239704,284040,CDRT4,protein_coding,5.628403916,1,1,17,15339332,15406922,-0.416236957,-0.858046927,-1.248120378,-0.990656658,0.344272193,-1.38073011,-0.806310409,-0.21308118,0.44180997,-1.419081149,-0.433303286,-0.390073451,-0.557353373,1.064900705,2.828254047,1.97020712,0.824344218,1.837597388,0.58947701,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.769581467,0.627478545,0.084246826,0.584595121,0.200049191,0.50481847,0.370522962,0.33484605,0.470715287,0.697280347,0.053910469,0.2549395,0.819550127,0.544627616,0.212785592,0.852577093,0.014759353,0.736530823,0.058676373,0.223438521,0.923597545,0.672718266,0.074600431,0.805167846,0.036711208,0.700487004,0.086166786,0.285130353,0.580324612,0.010231444,5.628403916,0.090217445,2.05829405,0.350698605,0.375130994,0.147266194,1.528691641,0.670092419,0.102489595,1.178791977,2.44064027,3.525624279,1.995773772,2.16493815,2.358137354,3.23121584,2.881139627,2.90146248,0,5.628403916,0,0,0,0,0,0,0
ENSG00000138772,306,ANXA3,protein_coding,5.606727649,1.705095272,1,4,79472673,79531597,1.294253095,1.456492959,0.668667143,0.179528188,-0.178102094,-0.608297628,0.506427279,-0.063687648,-0.162239864,0.616398303,0.065113742,-0.787825816,0.114414446,-0.71738171,-1.511882107,-0.055389148,-0.653602101,-1.332353919,-0.663686776,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,4.082043506,0.040937283,1.796269256,0.067501658,1.705095272,0.399870246,0.266183625,0.78358515,0.019014513,0.789759391,0.018256391,0.310045664,0.309364563,0.423006109,0.189228255,0.926549852,0.002110049,0.735053519,0.021688394,0.197288416,0.434498187,0.926353242,0.002163298,0.374927425,0.335655388,0.905217591,0.004948083,0.235237612,0.450869554,0.008619364,3.121318049,0.920065802,0.002004041,0.184711141,0.479421656,0.023529998,2.169575959,0.226358593,0.428212708,1.211770642,1.184903662,1.153794515,1.515471643,0.753147495,0.918517549,1.51817423,0.753549464,1.886153206,1.796269256,3.121318049,0,0,1.705095272,0,0,0,0
ENSG00000170365,4086,SMAD1,protein_coding,5.507655706,1.791084758,1,4,146402346,146479231,1.020120123,1.120931493,0.017843945,0.567532708,-0.867035137,-0.53555484,-0.082967425,0.026319122,-0.10081137,0.249420133,-0.325821551,-1.103087548,0.893354259,-0.010808715,-1.127263986,-0.006332493,-0.288642096,-0.559731277,-0.541887333,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.297968262,0.01426557,1.882846809,0.025243298,1.791084758,0.971342746,0.000225324,0.188171054,0.411715004,0.037424063,1.237128279,0.173081261,0.407958872,0.841049898,0.006237345,0.951147535,0.000572497,0.714117798,0.014741661,0.376107562,0.105925721,0.428304342,0.119982979,0.060778798,1.341627909,0.135738003,0.77480485,0.974847222,0.000119582,0.002541364,2.925174623,0.98486565,4.19e-05,0.339702216,0.135344746,0.116154371,0.523328841,0.125957699,0.487576828,1.152761293,1.591312441,0.853650536,1.275143906,0.71482325,1.324930132,2.18783046,0.421532784,1.421921308,1.882846809,2.925174623,0,0,1.791084758,0,0,0,0
